id,next_arrive_time
210624,55.26628875732422
210625,85.40339660644531
210626,33.99395370483398
210627,34.46680068969727
210628,52.12297821044922
210629,59.70466613769531
210630,217.64379882812500
210631,123.00945281982422
210632,61.00773239135742
210633,150.13282775878906
210634,30.44353866577148
210635,69.92932891845703
210636,146.38269042968750
210637,137.05847167968750
210638,110.04096221923828
210639,104.95243835449219
210640,100.57301330566406
210641,75.80587768554688
210642,136.73742675781250
210643,91.48291015625000
210644,138.00988769531250
210645,88.72779846191406
210646,68.54785156250000
210647,50.51240921020508
210648,113.54030609130859
210649,132.69171142578125
210650,74.49839782714844
210651,88.22281646728516
210652,83.25041961669922
210653,111.29624176025391
210654,191.44966125488281
210655,89.51923370361328
210656,85.40339660644531
210657,70.57585144042969
210658,96.98035430908203
210659,62.55786132812500
210660,77.44515991210938
210661,101.90914916992188
210662,33.99395370483398
210663,34.46680068969727
210664,52.12297821044922
210665,59.70466613769531
210666,123.00945281982422
210667,61.00773239135742
210668,150.13282775878906
210669,30.44353866577148
210670,69.92932891845703
210671,146.38269042968750
210672,124.88951873779297
210673,137.05847167968750
210674,110.04096221923828
210675,104.95243835449219
210676,100.57301330566406
210677,75.80587768554688
210678,136.73742675781250
210679,91.48291015625000
210680,138.00988769531250
210681,88.72779846191406
210682,68.54785156250000
210683,50.51240921020508
210684,113.54030609130859
210685,132.69171142578125
210686,68.53272247314453
210687,54.99247360229492
210688,74.49839782714844
210689,88.22281646728516
210690,83.25041961669922
210691,111.29624176025391
210692,191.44966125488281
210693,70.57585144042969
210694,104.00892639160156
210695,74.50544738769531
210696,70.35455322265625
210697,101.29712677001953
210698,31.93649482727051
210699,36.96063613891602
210700,51.14012908935547
210701,58.19559478759766
210702,80.76943969726562
210703,71.12820434570312
210704,132.77993774414062
210705,124.73993682861328
210706,66.36352539062500
210707,148.82525634765625
210708,31.79372215270996
210709,78.18149566650391
210710,121.45833587646484
210711,143.00360107421875
210712,108.22395324707031
210713,111.07347869873047
210714,108.91883850097656
210715,68.38494873046875
210716,127.33301544189453
210717,94.32230377197266
210718,134.11563110351562
210719,49.32439422607422
210720,116.41158294677734
210721,134.09422302246094
210722,73.33737182617188
210723,54.65769958496094
210724,74.57275390625000
210725,95.52740478515625
210726,84.89871215820312
210727,107.03212738037109
210728,194.28153991699219
210729,91.75036621093750
210730,85.72928619384766
210731,69.03600311279297
210732,104.00892639160156
210733,74.50544738769531
210734,70.35455322265625
210735,101.29712677001953
210736,31.93649482727051
210737,36.96063613891602
210738,51.14012908935547
210739,111.11719512939453
210740,58.19559478759766
210741,220.03672790527344
210742,56.13486862182617
210743,80.76943969726562
210744,71.12820434570312
210745,132.77993774414062
210746,124.73993682861328
210747,66.36352539062500
210748,148.82525634765625
210749,31.79372215270996
210750,78.18149566650391
210751,121.45833587646484
210752,151.67990112304688
210753,137.64370727539062
210754,110.56762695312500
210755,129.01907348632812
210756,125.35822296142578
210757,79.50519561767578
210758,136.35977172851562
210759,93.32701873779297
210760,118.56405639648438
210761,91.48086547851562
210762,70.75656127929688
210763,128.82139587402344
210764,76.10475921630859
210765,50.10909652709961
210766,73.97396087646484
210767,91.33694458007812
210768,82.21301269531250
210769,109.37004852294922
210770,188.07115173339844
210771,91.86663055419922
210772,74.39758300781250
210773,63.55772399902344
210774,98.86624145507812
210775,72.04029083251953
210776,33.67393875122070
210777,51.40500640869141
210778,99.40568542480469
210779,58.76550674438477
210780,92.40408325195312
210781,151.67990112304688
210782,137.64370727539062
210783,110.56762695312500
210784,129.01907348632812
210785,125.35822296142578
210786,79.50519561767578
210787,136.35977172851562
210788,93.32701873779297
210789,118.56405639648438
210790,91.48086547851562
210791,123.81223297119141
210792,128.82139587402344
210793,76.10475921630859
210794,50.10909652709961
210795,73.97396087646484
210796,91.33694458007812
210797,82.21301269531250
210798,109.37004852294922
210799,188.07115173339844
210800,63.55772399902344
210801,98.86624145507812
210802,72.04029083251953
210803,76.59118652343750
210804,97.87857055664062
210805,32.08688354492188
210806,31.76703643798828
210807,49.25025558471680
210808,31.96149253845215
210809,55.67408370971680
210810,213.09292602539062
210811,74.25714874267578
210812,120.48802947998047
210813,57.30753326416016
210814,147.88307189941406
210815,26.80027389526367
210816,66.14164733886719
210817,144.07348632812500
210818,118.23980712890625
210819,131.53974914550781
210820,108.98027038574219
210821,100.61377716064453
210822,100.88018035888672
210823,73.35414886474609
210824,134.29182434082031
210825,88.45336151123047
210826,137.07794189453125
210827,82.83055114746094
210828,108.72992706298828
210829,129.86982727050781
210830,66.02414703369141
210831,85.32968139648438
210832,78.45136260986328
210833,107.90224456787109
210834,189.40754699707031
210835,84.96837615966797
210836,82.84991455078125
210837,65.67558288574219
210838,92.65531158447266
210839,60.12382888793945
210840,74.08372497558594
210841,82.30408477783203
210842,32.08688354492188
210843,31.76703643798828
210844,49.25025558471680
210845,93.04872131347656
210846,55.67408370971680
210847,120.48802947998047
210848,62.79427719116211
210849,146.70651245117188
210850,28.32051849365234
210851,74.52483367919922
210852,119.45025634765625
210853,153.63092041015625
210854,139.57882690429688
210855,107.16326141357422
210856,106.86583709716797
210857,109.52710723876953
210858,66.06423950195312
210859,125.01847076416016
210860,91.42377471923828
210861,133.31469726562500
210862,82.92944335937500
210863,68.25153350830078
210864,47.00367736816406
210865,111.73222351074219
210866,131.57341003417969
210867,69.93284606933594
210868,48.13899230957031
210869,66.22952270507812
210870,92.63426971435547
210871,80.23066711425781
210872,103.76914978027344
210873,192.37043762207031
210874,89.75074005126953
210875,83.30681610107422
210876,64.26675415039062
210877,99.81490325927734
210878,72.20243835449219
210879,67.12413787841797
210880,97.39756774902344
210881,30.33048629760742
210882,34.39189529418945
210883,49.21358108520508
210884,54.29602432250977
210885,79.21914672851562
210886,122.21851348876953
210887,62.79427719116211
210888,146.70651245117188
210889,28.32051849365234
210890,74.52483367919922
210891,119.45025634765625
210892,139.57882690429688
210893,107.16326141357422
210894,106.86583709716797
210895,109.52710723876953
210896,66.06423950195312
210897,125.01847076416016
210898,91.42377471923828
210899,133.31469726562500
210900,82.92944335937500
210901,68.25153350830078
210902,47.00367736816406
210903,111.73222351074219
210904,131.57341003417969
210905,69.93284606933594
210906,48.13899230957031
210907,66.22952270507812
210908,92.63426971435547
210909,80.23066711425781
210910,103.76914978027344
210911,192.37043762207031
210912,89.75074005126953
210913,83.30681610107422
210914,64.26675415039062
210915,99.81490325927734
210916,72.20243835449219
210917,67.12413787841797
210918,86.11766052246094
210919,30.33048629760742
210920,34.39189529418945
210921,48.39842605590820
210922,54.29602432250977
210923,218.03706359863281
210924,54.22377777099609
210925,118.17063140869141
210926,62.84386825561523
210927,155.45840454101562
210928,26.01596450805664
210929,73.36656951904297
210930,116.60920715332031
210931,149.48663330078125
210932,132.70736694335938
210933,111.09609222412109
210934,125.26275634765625
210935,126.41786193847656
210936,78.77364349365234
210937,134.49658203125000
210938,90.87985992431641
210939,118.21453094482422
210940,86.16600799560547
210941,69.33209991455078
210942,49.64962387084961
210943,119.58424377441406
210944,126.75190734863281
210945,77.02571868896484
210946,47.91587448120117
210947,66.08209991455078
210948,88.89517974853516
210949,81.87046813964844
210950,106.55844116210938
210951,186.61141967773438
210952,87.89815521240234
210953,76.30059814453125
210954,60.37755203247070
210955,96.26137542724609
210956,70.18865203857422
210957,73.81214141845703
210958,88.80981445312500
210959,32.51930999755859
210960,41.82995223999023
210961,54.00722503662109
210962,32.09077072143555
210963,118.17063140869141
210964,62.84386825561523
210965,155.45840454101562
210966,26.01596450805664
210967,73.36656951904297
210968,116.60920715332031
210969,149.48663330078125
210970,132.70736694335938
210971,111.09609222412109
210972,125.26275634765625
210973,126.41786193847656
210974,78.77364349365234
210975,134.49658203125000
210976,90.87985992431641
210977,126.75190734863281
210978,77.02571868896484
210979,88.89517974853516
210980,81.87046813964844
210981,60.37755203247070
210982,96.26137542724609
210983,70.18865203857422
210984,73.81214141845703
210985,78.98493957519531
210986,106.87450408935547
210987,191.83821105957031
210988,65.27071380615234
210989,32.83248138427734
210990,32.53371047973633
210991,50.22946548461914
210992,56.15639114379883
210993,214.69766235351562
210994,53.36400222778320
210995,115.91090393066406
210996,57.18751525878906
210997,150.54104614257812
210998,23.84316253662109
210999,66.04302215576172
211000,140.14683532714844
211001,121.32396697998047
211002,131.13581848144531
211003,100.92556762695312
211004,101.52909851074219
211005,98.45512390136719
211006,73.05235290527344
211007,129.63919067382812
211008,89.36868286132812
211009,137.92329406738281
211010,88.37592315673828
211011,66.65491485595703
211012,47.75886917114258
211013,109.64524841308594
211014,131.57147216796875
211015,65.21813201904297
211016,51.42691040039062
211017,66.62564086914062
211018,85.82386779785156
211019,78.98493957519531
211020,106.87450408935547
211021,191.83821105957031
211022,86.57308959960938
211023,82.68282318115234
211024,65.27071380615234
211025,92.49753570556641
211026,59.45918655395508
211027,75.03469085693359
211028,32.83248138427734
211029,32.53371047973633
211030,50.22946548461914
211031,56.15639114379883
211032,72.27328491210938
211033,115.91090393066406
211034,57.18751525878906
211035,150.54104614257812
211036,23.84316253662109
211037,66.04302215576172
211038,140.14683532714844
211039,131.13581848144531
211040,100.92556762695312
211041,101.52909851074219
211042,98.45512390136719
211043,73.05235290527344
211044,129.63919067382812
211045,89.36868286132812
211046,137.92329406738281
211047,88.37592315673828
211048,66.65491485595703
211049,47.75886917114258
211050,109.64524841308594
211051,131.57147216796875
211052,65.21813201904297
211053,51.42691040039062
211054,66.62564086914062
211055,85.82386779785156
211056,78.98493957519531
211057,106.87450408935547
211058,191.83821105957031
211059,86.57308959960938
211060,82.68282318115234
211061,65.27071380615234
211062,92.49753570556641
211063,59.45918655395508
211064,75.03469085693359
211065,89.96366119384766
211066,32.83248138427734
211067,32.53371047973633
211068,50.22946548461914
211069,30.07242584228516
211070,54.77832794189453
211071,216.99981689453125
211072,77.23528289794922
211073,114.86546325683594
211074,62.88679885864258
211075,149.36448669433594
211076,29.39710426330566
211077,74.63874816894531
211078,119.55732727050781
211079,139.38743591308594
211080,96.54518890380859
211081,107.78115844726562
211082,107.31459045410156
211083,65.76244354248047
211084,120.57839202880859
211085,92.33909606933594
211086,134.16004943847656
211087,46.70186996459961
211088,112.64754486083984
211089,133.48759460449219
211090,70.23532104492188
211091,51.43569183349609
211092,70.86470794677734
211093,93.12845611572266
211094,80.76424407958984
211095,102.74140930175781
211096,194.80110168457031
211097,88.71347045898438
211098,83.13973999023438
211099,63.86187362670898
211100,99.65712738037109
211101,71.75034332275391
211102,68.28764343261719
211103,91.13525390625000
211104,31.28862190246582
211105,35.37110137939453
211106,49.37763214111328
211107,107.65523529052734
211108,54.77832794189453
211109,77.23528289794922
211110,84.80493927001953
211111,114.86546325683594
211112,62.88679885864258
211113,149.36448669433594
211114,29.39710426330566
211115,74.63874816894531
211116,119.55732727050781
211117,139.38743591308594
211118,96.54518890380859
211119,107.78115844726562
211120,107.31459045410156
211121,65.76244354248047
211122,120.57839202880859
211123,92.33909606933594
211124,134.16004943847656
211125,85.83283233642578
211126,68.36544799804688
211127,46.70186996459961
211128,112.64754486083984
211129,133.48759460449219
211130,70.23532104492188
211131,51.43569183349609
211132,70.86470794677734
211133,93.12845611572266
211134,80.76424407958984
211135,102.74140930175781
211136,194.80110168457031
211137,88.71347045898438
211138,83.13973999023438
211139,63.86187362670898
211140,99.65712738037109
211141,71.75034332275391
211142,68.28764343261719
211143,91.13525390625000
211144,31.28862190246582
211145,56.21068954467773
211146,149.47608947753906
211147,96.92179107666016
211148,89.73237609863281
211149,110.81758117675781
211150,63.34746170043945
211151,161.53108215332031
211152,27.09255027770996
211153,73.89156341552734
211154,117.12735748291016
211155,153.19439697265625
211156,132.92704772949219
211157,100.47801971435547
211158,126.58915710449219
211159,124.20534515380859
211160,78.88292694091797
211161,130.46755981445312
211162,92.20626068115234
211163,119.05992889404297
211164,49.75888824462891
211165,120.91064453125000
211166,128.66612243652344
211167,71.12835693359375
211168,89.38936614990234
211169,189.04208374023438
211170,89.28108978271484
211171,76.13350677490234
211172,60.38374710083008
211173,96.51467895507812
211174,70.14763641357422
211175,75.38672637939453
211176,42.80916595458984
211177,104.42337036132812
211178,100.74131011962891
211179,94.48539733886719
211180,76.25676727294922
211181,128.20062255859375
211182,90.50636291503906
211183,133.63102722167969
211184,50.62343597412109
211185,110.20877075195312
211186,53.45983886718750
211187,73.21470642089844
211188,88.40666961669922
211189,100.60014343261719
211190,112.49226379394531
211191,193.65507507324219
211192,90.29644012451172
211193,89.77024841308594
211194,68.05285644531250
211195,71.92712402343750
211196,90.44779205322266
211197,27.67244338989258
211198,48.95004653930664
211199,97.54296875000000
211200,57.89441299438477
211201,71.27443695068359
211202,126.63743591308594
211203,56.77803039550781
211204,151.69377136230469
211205,144.30712890625000
211206,121.35404205322266
211207,139.24394226074219
211208,104.42337036132812
211209,100.74131011962891
211210,94.48539733886719
211211,76.25676727294922
211212,128.20062255859375
211213,90.50636291503906
211214,133.63102722167969
211215,85.48403167724609
211216,66.35490417480469
211217,129.14028930664062
211218,66.73143005371094
211219,53.45983886718750
211220,73.21470642089844
211221,88.40666961669922
211222,100.60014343261719
211223,112.49226379394531
211224,193.65507507324219
211225,90.29644012451172
211226,89.77024841308594
211227,68.36663055419922
211228,96.00153350830078
211229,68.05285644531250
211230,71.92712402343750
211231,27.67244338989258
211232,30.46984481811523
211233,93.10752868652344
211234,126.63743591308594
211235,56.77803039550781
211236,151.69377136230469
211237,27.59615898132324
211238,63.27433776855469
211239,144.30712890625000
211240,121.35404205322266
211241,150.75785827636719
211242,99.27067565917969
211243,106.88449859619141
211244,102.57255554199219
211245,67.83049774169922
211246,119.39498901367188
211247,92.34041595458984
211248,66.92907714843750
211249,130.28402709960938
211250,70.97631072998047
211251,53.03259277343750
211252,74.24619293212891
211253,94.57489776611328
211254,103.09995269775391
211255,109.25929260253906
211256,196.35035705566406
211257,92.16922760009766
211258,89.95955657958984
211259,66.84893798828125
211260,102.11560058593750
211261,77.38713836669922
211262,64.40776824951172
211263,91.35177612304688
211264,25.35626983642578
211265,32.53488922119141
211266,47.42665100097656
211267,220.03793334960938
211268,76.12756347656250
211269,122.04898071289062
211270,62.36843490600586
211271,150.34043884277344
211272,28.91500854492188
211273,71.76124572753906
211274,119.48255157470703
211275,150.75785827636719
211276,99.27067565917969
211277,106.88449859619141
211278,102.57255554199219
211279,67.83049774169922
211280,119.39498901367188
211281,92.34041595458984
211282,66.92907714843750
211283,47.67667388916016
211284,113.10219573974609
211285,130.28402709960938
211286,74.24619293212891
211287,94.57489776611328
211288,103.09995269775391
211289,92.16922760009766
211290,89.95955657958984
211291,66.84893798828125
211292,102.11560058593750
211293,77.38713836669922
211294,64.40776824951172
211295,99.06497955322266
211296,47.42665100097656
211297,57.27623367309570
211298,220.03793334960938
211299,117.08383178710938
211300,62.35355758666992
211301,163.95471191406250
211302,26.01121711730957
211303,70.53851318359375
211304,116.45333862304688
211305,142.30607604980469
211306,103.39139556884766
211307,125.21694946289062
211308,118.87908172607422
211309,81.50292205810547
211310,128.44451904296875
211311,92.75952148437500
211312,111.36498260498047
211313,51.28562927246094
211314,120.88974761962891
211315,121.03682708740234
211316,78.25707244873047
211317,51.59383010864258
211318,74.73844909667969
211319,93.24308013916016
211320,103.06075286865234
211321,113.83944702148438
211322,192.12985229492188
211323,94.27535247802734
211324,82.63650512695312
211325,62.89525985717773
211326,99.43425750732422
211327,76.67852020263672
211328,71.69474029541016
211329,96.41490173339844
211330,26.96091270446777
211331,40.16083526611328
211332,53.58739852905273
211333,59.21961212158203
211334,222.84440612792969
211335,117.80730438232422
211336,62.35355758666992
211337,70.53851318359375
211338,116.45333862304688
211339,151.86791992187500
211340,142.30607604980469
211341,103.39139556884766
211342,125.21694946289062
211343,118.87908172607422
211344,81.50292205810547
211345,128.44451904296875
211346,92.75952148437500
211347,121.03682708740234
211348,192.12985229492188
211349,94.27535247802734
211350,82.63650512695312
211351,62.89525985717773
211352,99.43425750732422
211353,76.67852020263672
211354,53.58739852905273
211355,136.14291381835938
211356,58.78269958496094
211357,149.37872314453125
211358,30.00650978088379
211359,65.77622222900391
211360,142.77142333984375
211361,132.15052795410156
211362,114.93630981445312
211363,102.69926452636719
211364,95.54805755615234
211365,76.68994140625000
211366,130.34971618652344
211367,91.18511962890625
211368,135.30644226074219
211369,51.10569381713867
211370,112.01075744628906
211371,127.06761169433594
211372,76.89442443847656
211373,50.90411758422852
211374,60.59944534301758
211375,88.46225738525391
211376,86.49672698974609
211377,108.35978698730469
211378,188.54765319824219
211379,86.34810638427734
211380,84.18167877197266
211381,69.13348388671875
211382,98.38869476318359
211383,60.62409591674805
211384,74.31838226318359
211385,84.19003295898438
211386,27.96868133544922
211387,97.69407653808594
211388,29.68916893005371
211389,32.42514419555664
211390,50.28239822387695
211391,97.63632965087891
211392,54.24735260009766
211393,72.30682373046875
211394,91.99713134765625
211395,136.14291381835938
211396,58.78269958496094
211397,149.37872314453125
211398,30.00650978088379
211399,65.77622222900391
211400,142.77142333984375
211401,119.80930328369141
211402,132.15052795410156
211403,114.93630981445312
211404,102.69926452636719
211405,95.54805755615234
211406,76.68994140625000
211407,130.34971618652344
211408,91.18511962890625
211409,135.30644226074219
211410,81.13339233398438
211411,112.01075744628906
211412,127.06761169433594
211413,76.89442443847656
211414,50.90411758422852
211415,60.59944534301758
211416,88.46225738525391
211417,86.49672698974609
211418,108.35978698730469
211419,188.54765319824219
211420,86.34810638427734
211421,84.18167877197266
211422,69.13348388671875
211423,98.38869476318359
211424,60.62409591674805
211425,74.31838226318359
211426,84.19003295898438
211427,29.68916893005371
211428,32.42514419555664
211429,50.05043411254883
211430,54.24735260009766
211431,214.05505371093750
211432,72.30682373046875
211433,128.80151367187500
211434,63.39474487304688
211435,148.52844238281250
211436,27.75347137451172
211437,73.28465270996094
211438,116.96841430664062
211439,147.17565917968750
211440,107.13748931884766
211441,107.75715637207031
211442,102.65679168701172
211443,67.17837524414062
211444,120.56563568115234
211445,92.08816528320312
211446,66.71605682373047
211447,47.07363891601562
211448,114.08004760742188
211449,128.71520996093750
211450,77.56742095947266
211451,49.49844741821289
211452,62.13487625122070
211453,92.43408203125000
211454,87.91123962402344
211455,105.52387237548828
211456,191.64001464843750
211457,88.72393798828125
211458,83.39169311523438
211459,66.63738250732422
211460,102.77507019042969
211461,68.98001098632812
211462,65.97489166259766
211463,85.59706115722656
211464,26.39456176757812
211465,54.13221359252930
211466,76.07465362548828
211467,66.31079101562500
211468,128.80151367187500
211469,63.39474487304688
211470,148.52844238281250
211471,27.75347137451172
211472,73.28465270996094
211473,116.96841430664062
211474,154.68966674804688
211475,147.17565917968750
211476,107.13748931884766
211477,107.75715637207031
211478,102.65679168701172
211479,67.17837524414062
211480,120.56563568115234
211481,92.08816528320312
211482,130.19033813476562
211483,75.73457336425781
211484,66.71605682373047
211485,47.07363891601562
211486,114.08004760742188
211487,128.71520996093750
211488,77.56742095947266
211489,49.49844741821289
211490,62.13487625122070
211491,92.43408203125000
211492,87.91123962402344
211493,105.52387237548828
211494,191.64001464843750
211495,88.72393798828125
211496,83.39169311523438
211497,66.63738250732422
211498,102.77507019042969
211499,68.98001098632812
211500,65.97489166259766
211501,97.14794921875000
211502,26.39456176757812
211503,33.51180267333984
211504,48.86890411376953
211505,54.13221359252930
211506,88.07212829589844
211507,126.40580749511719
211508,63.35573577880859
211509,157.46038818359375
211510,27.41907691955566
211511,72.03784942626953
211512,113.91513061523438
211513,136.31784057617188
211514,113.82759857177734
211515,126.06553649902344
211516,118.93924713134766
211517,80.82672882080078
211518,129.59112548828125
211519,92.32891082763672
211520,111.93097686767578
211521,77.16121673583984
211522,68.73557281494141
211523,50.65852737426758
211524,121.68923950195312
211525,117.43434143066406
211526,87.41757202148438
211527,48.03561782836914
211528,58.40468978881836
211529,91.66203308105469
211530,87.84795379638672
211531,108.07033538818359
211532,185.38581848144531
211533,86.14772796630859
211534,73.39591979980469
211535,62.65959548950195
211536,100.06965637207031
211537,68.24732208251953
211538,73.08350372314453
211539,86.36428833007812
211540,27.97514343261719
211541,138.65306091308594
211542,52.93816757202148
211543,57.50088882446289
211544,75.34329223632812
211545,127.01322174072266
211546,62.05442047119141
211547,69.01139831542969
211548,142.04666137695312
211549,137.29125976562500
211550,108.14366149902344
211551,105.47825622558594
211552,98.71975708007812
211553,81.92344665527344
211554,134.61499023437500
211555,93.85839843750000
211556,135.35552978515625
211557,84.53659820556641
211558,70.22709655761719
211559,53.31776046752930
211560,115.02701568603516
211561,129.70005798339844
211562,67.77680969238281
211563,53.23236846923828
211564,87.30756378173828
211565,116.53341674804688
211566,183.56390380859375
211567,88.16934967041016
211568,82.43564605712891
211569,71.42720794677734
211570,101.38861083984375
211571,65.32318115234375
211572,75.44328308105469
211573,100.55731964111328
211574,31.13146400451660
211575,33.07582855224609
211576,51.82358932495117
211577,57.50088882446289
211578,153.89123535156250
211579,29.47298431396484
211580,69.01139831542969
211581,142.04666137695312
211582,123.13656616210938
211583,137.29125976562500
211584,108.14366149902344
211585,105.47825622558594
211586,98.71975708007812
211587,81.92344665527344
211588,134.61499023437500
211589,93.85839843750000
211590,135.35552978515625
211591,84.53659820556641
211592,70.22709655761719
211593,53.31776046752930
211594,115.02701568603516
211595,129.70005798339844
211596,67.77680969238281
211597,53.23236846923828
211598,64.77557373046875
211599,86.54956054687500
211600,87.30756378173828
211601,116.53341674804688
211602,183.56390380859375
211603,88.16934967041016
211604,82.43564605712891
211605,71.42720794677734
211606,101.38861083984375
211607,65.32318115234375
211608,75.44328308105469
211609,100.55731964111328
211610,31.13146400451660
211611,57.38576126098633
211612,79.11112213134766
211613,122.26523590087891
211614,66.66648864746094
211615,153.04095458984375
211616,29.81340408325195
211617,76.51982879638672
211618,116.48046875000000
211619,158.01692199707031
211620,154.47309875488281
211621,102.93830108642578
211622,110.53614807128906
211623,104.68890380859375
211624,72.41188049316406
211625,124.83094787597656
211626,94.76144409179688
211627,130.23942565917969
211628,79.13777923583984
211629,69.71597290039062
211630,49.28570556640625
211631,117.09630584716797
211632,133.50447082519531
211633,71.04326629638672
211634,51.82669830322266
211635,66.31100463867188
211636,93.11484527587891
211637,88.72207641601562
211638,113.69750213623047
211639,186.65626525878906
211640,90.54518127441406
211641,81.64564514160156
211642,68.93110656738281
211643,105.77498626708984
211644,100.01119232177734
211645,27.83685684204102
211646,34.16249084472656
211647,48.90439224243164
211648,27.89920425415039
211649,57.38576126098633
211650,218.41394042968750
211651,79.11112213134766
211652,66.66648864746094
211653,153.04095458984375
211654,29.81340408325195
211655,76.51982879638672
211656,116.48046875000000
211657,158.01692199707031
211658,154.47309875488281
211659,102.93830108642578
211660,110.53614807128906
211661,104.68890380859375
211662,72.41188049316406
211663,124.83094787597656
211664,94.76144409179688
211665,130.23942565917969
211666,79.13777923583984
211667,117.09630584716797
211668,133.50447082519531
211669,71.04326629638672
211670,51.82669830322266
211671,66.31100463867188
211672,93.11484527587891
211673,88.72207641601562
211674,113.69750213623047
211675,186.65626525878906
211676,68.93110656738281
211677,105.77498626708984
211678,73.67902374267578
211679,67.09979248046875
211680,88.58059692382812
211681,27.85518074035645
211682,100.01119232177734
211683,27.83685684204102
211684,34.16249084472656
211685,48.90439224243164
211686,91.10859680175781
211687,81.61315155029297
211688,140.12567138671875
211689,117.27601623535156
211690,66.62751007080078
211691,162.78408813476562
211692,27.65767097473145
211693,75.27302551269531
211694,97.14027404785156
211695,153.42007446289062
211696,141.45857238769531
211697,107.03495025634766
211698,128.84455871582031
211699,122.88306427001953
211700,86.06023406982422
211701,133.85643005371094
211702,95.00218963623047
211703,110.40232849121094
211704,81.37560272216797
211705,71.73548889160156
211706,52.87059402465820
211707,124.70549774169922
211708,120.83895874023438
211709,78.29995727539062
211710,51.13598632812500
211711,63.35287475585938
211712,89.74933624267578
211713,88.65879058837891
211714,116.24396514892578
211715,64.95345306396484
211716,103.06957244873047
211717,73.71845245361328
211718,74.20840454101562
211719,31.89915657043457
211720,34.49198913574219
211721,51.94233322143555
211722,34.98061370849609
211723,140.72348022460938
211724,72.11343383789062
211725,62.57209777832031
211726,126.46514129638672
