id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_12h30m,32.519172649305716,35.077097313288135,36.27813565685159,37.08508326322774,37.73409794593469,38.282861351869535,38.90564582284248,39.668091227813996,40.9653085766814
0.csv_Day7_13h00m,28.95632002377369,32.47866081491333,33.683537966187366,34.48284042466191,34.99121484934471,35.50531531153466,36.02668600123133,36.74571774843845,38.031368767943626
0.csv_Day7_13h30m,27.179553124625695,29.399481163205202,30.523900156019764,31.07485937154542,31.620859435528583,32.07229519585433,32.62031223099739,33.17174257952634,34.24748345629113
0.csv_Day7_14h00m,25.37006376047269,26.83155416574919,27.45692533361857,28.081444197055646,28.583485494646645,28.999350758617673,29.536810878858265,29.95556498976667,31.124349254202013
0.csv_Day7_14h30m,21.113114660987307,22.770890943447704,23.33889848460677,23.848850054341263,24.17857029055306,24.49897776310523,24.94232200503798,25.520639002583252,26.60449702964334
0.csv_Day7_15h00m,16.178361455385488,17.326381476408066,18.079236837007773,18.474496109628088,18.923128036146526,19.22011683829278,19.600004880967955,20.08742990217308,21.141565732025004
0.csv_Day7_15h30m,10.84058685008,11.948791299007906,12.44079710440417,12.842230876640684,13.160207848270908,13.467801198137044,13.77815007920006,14.223078384707138,14.967198173975001
0.csv_Day7_16h00m,5.795753959014862,6.460675736263125,6.8981663109264835,7.192530705547725,7.442398573850628,7.610739363944875,7.9017833573796015,8.205534712512073,8.746869189729379
0.csv_Day7_16h30m,1.0323736831499999,1.5062775895148413,1.7171806464275376,1.8975908204189187,2.0750456378934485,2.243931273125022,2.467275279213361,2.817329203860001,3.328191487871601
0.csv_Day7_17h00m,0.0,0.061274561790520946,0.12691663804045458,0.1772780237046083,0.2419173688497365,0.2992945016069747,0.363775714838033,0.4858837705394113,0.6808893319044496
0.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.010172295653796652,0.026812091295238094,0.052852192983441564,0.09232656301621942
0.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,0.000977344548192368,0.01381970116091891,0.06228092114222227,0.13769937450263173
0.csv_Day8_7h00m,0.0,0.0,0.012670474623730728,0.08642563357210759,0.16189479111725558,0.2480660718510489,0.32313613073348463,0.4739127806471416,0.7860770694906447
0.csv_Day8_7h30m,0.9952352049792688,1.3513613925690078,1.5910728702258947,1.776124370739616,1.9982211144953819,2.1979787069465853,2.455735798613461,2.685941614287562,3.21506555123135
0.csv_Day8_8h00m,6.432355411239547,6.895496846541187,7.179270891097296,7.472691219899128,7.7088123461727385,8.000447309850433,8.303661532404652,8.667131249468634,9.317673727381557
0.csv_Day8_8h30m,11.839739597294146,12.760580959584841,13.164951373480559,13.42106754104,13.757883529525685,14.117592466963018,14.477665451410852,14.945645667771135,15.718016471964926
0.csv_Day8_9h00m,16.552468951294614,18.183380417566667,18.815220205533286,19.215309962690775,19.585714868855106,20.02591078239185,20.345740874422223,20.966158596426848,21.96465047746
0.csv_Day8_9h30m,21.421448935520285,23.48658338265195,24.190179304986465,24.666904101296375,25.17378150138221,25.529865352617016,25.909458951437344,26.56266291925821,27.63938244454483
0.csv_Day8_10h00m,26.60682282630471,28.19390284890346,28.872854196130692,29.46823541157864,29.961610864528794,30.41010298074542,30.8922825765555,31.492370676017853,33.35226035019762
0.csv_Day8_10h30m,30.3887430125297,32.30035522576978,33.128614385604344,33.68355570261953,34.12314233653643,34.54150135608431,35.05893096670749,35.75675609483619,37.641916822297716
0.csv_Day8_11h00m,34.28603782677816,35.66596235779624,36.32572236960511,36.848991330625395,37.461518999417336,37.84750989579451,38.449933176353774,39.05280713549208,40.72447371749808
0.csv_Day8_11h30m,34.98221745028982,36.86719643574763,37.562602841544184,38.123238014216284,38.6292418114714,39.14893621931365,39.86070660870152,40.62368567619348,42.558603533802106
0.csv_Day8_12h00m,35.320270101112236,37.57765910143916,38.37032123213398,38.91387068253837,39.35913351686699,39.87237990507273,40.519112337280625,41.282524315298716,43.561165085653094
0.csv_Day8_12h30m,35.49232015222375,37.07180847668984,37.82716461157501,38.34465112106481,38.78023414717653,39.26985937564058,39.85101537681488,40.48048153203728,42.79373608649101
0.csv_Day8_13h00m,32.83934560481729,34.4471189117743,35.23525306862566,35.785915527306095,36.290456995011425,36.68495038337531,37.33622677483803,38.01180935743663,39.99009273760606
0.csv_Day8_13h30m,29.871147737342625,31.294972959196222,31.88756194287964,32.43485502341421,32.86576103780701,33.283868880328,33.87763841710924,34.55024495748628,37.49759835235
0.csv_Day8_14h00m,26.42008780254929,27.6049038814381,28.38661835549625,28.97402659998555,29.376872747805443,29.857274020683676,30.33747866936032,31.09217095458204,32.97689993671452
0.csv_Day8_14h30m,22.582146075837315,23.83450363047306,24.37999093439007,24.81111506072473,25.123107710561413,25.526433958848106,26.036717354805152,26.526266776066574,28.901976386745456
0.csv_Day8_15h00m,17.46478922236364,18.357971897811776,18.94288315135956,19.317148919117855,19.614944300255672,19.88438483191915,20.21166187401092,20.940767886703394,22.48732526510807
0.csv_Day8_15h30m,11.806139410076126,12.660272869709999,13.118661795647897,13.445842072412985,13.761840330659496,14.058383281054692,14.459321818848377,14.959789319120443,16.14723381203644
0.csv_Day8_16h00m,6.2606496531022735,6.955717088837146,7.292964345916025,7.498366288207909,7.76716969787163,8.027079051211917,8.34317598725462,8.73813392692558,9.60313767918842
0.csv_Day8_16h30m,1.2823584221681819,1.6482999176602084,1.9273668248403855,2.121063906371342,2.2528494088619127,2.4560458246656798,2.7280140230248446,3.028704377591443,3.669255825628971
0.csv_Day8_17h00m,0.0,0.07749418184175642,0.15630824244078953,0.23297655273471704,0.3052455822784994,0.3554763870932346,0.4547817411007491,0.5793512075745568,0.7803825089963539
0.csv_Day8_17h30m,0.0,0.0,0.0,0.0,0.0,0.01347339700990099,0.03290892504328472,0.057698071694127134,0.10582213852684526
0.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0004456042748995707,0.009061023626083964,0.04341946997632147,0.11981179118697875
1.csv_Day7_7h00m,0.0,0.0,0.016047491994000004,0.09120740441297305,0.15847287914784947,0.2498977182211789,0.34418684562512053,0.5013342444842799,0.8409888501450354
1.csv_Day7_7h30m,0.7628816677487052,1.1259636067401408,1.4701141578828236,1.741687850140344,1.9720298779453669,2.1659155311546883,2.449547997498256,2.753306939455115,3.471384038730822
1.csv_Day7_8h00m,6.342625344861819,6.811434113953264,7.09803712756606,7.36961066159705,7.649932403487176,7.898284155847737,8.197752956579352,8.650308770278118,9.553837712092013
1.csv_Day7_8h30m,12.168175780520665,12.703111967809724,13.142295055114015,13.42961567772261,13.669380490217849,14.03477928036832,14.407618279478722,14.998248847359623,16.275329374483157
1.csv_Day7_9h00m,18.00510707679321,18.511188075669782,18.954709880542516,19.403559714112326,19.788972146451627,20.14294181001583,20.51645451320013,21.337991381129754,22.64890151813607
1.csv_Day7_9h30m,23.161167101090964,23.907490835518605,24.305626670781994,24.744468919348197,25.293753913422883,25.811888052905243,26.366355347069685,27.250246579698086,29.08645702380942
1.csv_Day7_10h00m,28.23114027106607,28.727788763335408,29.25062758214565,29.859683817807046,30.451738838374798,30.979955389842516,31.61540940060215,32.609575062371434,34.59416936820899
1.csv_Day7_10h30m,32.128016462173036,32.96497233747493,33.53199517797454,34.028222298821944,34.52512903913575,35.14608825255134,35.981440928494614,37.237914423905465,39.06116537301236
1.csv_Day7_11h00m,35.12888464879889,36.02561612320354,36.68154809895728,37.122718200401614,37.56280496142038,38.29751551410134,39.1105242047538,40.75765540705978,42.96127011752421
1.csv_Day7_11h30m,36.57789153943728,37.56138139068099,38.183611415270505,38.78729325579385,39.402686748436295,40.165434187500004,41.27204208373147,43.162091122224176,44.83694330646102
1.csv_Day7_12h00m,37.41418927553967,38.10761072928879,38.81511495751242,39.53328465299752,40.117039685068,40.938172182635775,42.088935150529025,44.07841041148581,46.51690141197814
1.csv_Day7_12h30m,36.73305335814648,37.48961131341104,38.163791923291335,38.791406968129714,39.30398630372578,40.24222789864643,41.692254874624844,43.643085928675674,45.80039436562942
1.csv_Day7_13h00m,34.12280038972109,34.83208828851141,35.44757352370803,35.97245693187614,36.68166480178569,37.278796716466324,38.36175958742683,40.109018064152494,42.82709691139131
1.csv_Day7_13h30m,30.52638569252881,31.437280990086933,31.955898320652544,32.431423992246046,32.99268183584094,33.53503661233639,34.44389412441086,36.24636162638482,38.372413619496875
1.csv_Day7_14h00m,27.352088999671455,28.16055084822274,28.678640129579037,29.077431212567678,29.483334195145623,30.03240647499867,30.914661200254695,32.30166304359329,34.25455465331411
1.csv_Day7_14h30m,23.17679981446923,23.968582850860763,24.298190432444752,24.574457584919347,25.020647482081586,25.585187606064093,26.144405009100115,27.233879950589788,29.35305841262471
1.csv_Day7_15h00m,18.127071777906075,18.652470253695068,19.089715512955618,19.45355782524468,19.795494828627483,20.35075448197749,21.07494845330863,22.359450974734777,23.993828775523504
1.csv_Day7_15h30m,12.508529338269833,12.967250679882893,13.347739712952603,13.567800741637795,13.992153814901858,14.475457075347519,15.104001131167566,16.210644652838386,17.857337204933334
1.csv_Day7_16h00m,6.889128520686324,7.19988212554089,7.4836671458834445,7.759030628451516,8.02614358459578,8.372781634885776,8.869584633481816,9.717331257472818,11.069626523292674
1.csv_Day7_16h30m,1.57048339365961,1.8385197118957988,2.038143841454335,2.2304379299026085,2.44041116466594,2.75967942496334,3.1218865865658065,3.6544499525484633,4.85948808862505
1.csv_Day7_17h00m,0.008445101976686933,0.05975546266770372,0.1360565015534775,0.21287946668218896,0.2726722995895906,0.3348659091497881,0.4381183981453017,0.5693213673776475,0.846756777465457
1.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.0015193956084629942,0.02386828092786885,0.05030114082063493,0.08907137337488909
1.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.005890527678704702,0.04585386963379749,0.1126567619654966
1.csv_Day8_7h00m,0.0,0.0,0.012602122798571475,0.07613344446990294,0.1489425703486988,0.2355639376813559,0.33380619512010123,0.4525193819689166,0.80712637899441
1.csv_Day8_7h30m,0.7661519159880305,1.1855667851263854,1.49391687994103,1.7087439778641504,1.9210361847546977,2.200569656575155,2.4808651434970304,2.742571793639053,3.34008677281868
1.csv_Day8_8h00m,6.303917989610802,6.814837269995669,7.135651362038757,7.4021145475821,7.679427685112983,7.981751376202753,8.345793839972725,8.766802558841098,9.501180405842602
1.csv_Day8_8h30m,12.136837954372604,12.849014169300807,13.19364990184193,13.502254241214507,13.845943852892628,14.167320774509877,14.579735706624138,15.031788385034766,15.99535774703114
1.csv_Day8_9h00m,17.90772099138235,18.675566725844476,19.1130732490673,19.482261236248153,19.896603897896718,20.253352591536764,20.716847097759388,21.398880446414775,22.39997572029551
1.csv_Day8_9h30m,23.049950130792144,23.951180730496134,24.5087323962588,24.97840112835489,25.45806384671305,25.841659954723234,26.36724018690346,27.139758629757736,28.372364018581344
1.csv_Day8_10h00m,27.90170542096283,28.86453421717288,29.500869758813174,29.964768344400696,30.355937227754573,30.8588400732228,31.453254287926395,32.635180162898834,34.29789831633513
1.csv_Day8_10h30m,32.07116926295525,32.99108771736651,33.58776428686027,34.12995297889605,34.57952224113352,35.10909462037296,35.81550484976785,36.87692856336047,38.49974610645923
1.csv_Day8_11h00m,35.35825592022866,36.22464927340084,36.722917242083895,37.45263944965054,37.85259677175836,38.44903421873992,39.097905757922774,40.090078146770075,42.196728342888896
1.csv_Day8_11h30m,36.67721742598805,37.632702653983536,38.361201919410426,38.85859000074203,39.441499335676134,40.04694687768895,40.98030739826696,42.12106850176448,44.15128588408994
1.csv_Day8_12h00m,37.069834497473906,38.324213596320135,38.989970331711625,39.52092051495364,40.064211546449656,40.64778246531612,41.48127999814256,42.80866434616884,45.09257622008801
1.csv_Day8_12h30m,36.92432340056016,37.830405293856955,38.42112228363414,38.91275176510516,39.421559038450894,40.02722184204112,40.90748495942143,42.34938020611263,44.88826228566582
1.csv_Day8_13h00m,34.24879250676311,35.10831120192607,35.778745392697644,36.453592613537666,36.7763717712011,37.408745986950294,38.20912395179393,39.34543057794248,41.76755033042284
1.csv_Day8_13h30m,30.849161695862794,31.764545998630815,32.268020398993855,32.78644722805087,33.24513462827642,33.821026386129326,34.3946275164182,35.5475033414859,37.77725192279999
1.csv_Day8_14h00m,27.795602407211813,28.68905619943556,29.1319858962191,29.579443623315125,30.07361278279277,30.60360019053482,31.226943197889167,32.264541496594006,34.73578806731706
1.csv_Day8_14h30m,23.834710040988824,24.436889132715784,24.872137288010677,25.164398769261076,25.59021314891957,26.0058733726522,26.42475598819844,27.539684469908313,29.04604128465133
1.csv_Day8_15h00m,18.61412099814951,19.137323777187365,19.431861919595132,19.764401534910718,20.012555396368775,20.467145680189986,21.113281888789295,22.190529387993337,23.595776621037064
1.csv_Day8_15h30m,12.929841776728402,13.30454075748954,13.651761512496732,13.994704679086404,14.279135684879748,14.701586200639523,15.354914207779654,16.15401414983704,17.500468692698814
1.csv_Day8_16h00m,7.104298996624296,7.3962216550977935,7.6819680045190095,7.949060753848687,8.271519124620411,8.569512267367905,8.948449756427019,9.619270136820539,11.109499043846462
1.csv_Day8_16h30m,1.738723991775345,2.0114460271964565,2.189583382653745,2.3656263677601035,2.597553248078702,2.897034923692476,3.2363559959526818,3.765839416005173,4.999886100056024
1.csv_Day8_17h00m,0.026408565205775406,0.10584151337170906,0.1936184701652326,0.2482427360412031,0.31780432383353086,0.39727361408153844,0.5000024487889895,0.6389064209065696,0.9968607980576777
1.csv_Day8_17h30m,0.0,0.0,0.0,0.0,0.0,0.0077947617559613516,0.026851898382296645,0.05230662806702366,0.10582213852684526
1.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0015443941690541246,0.021256190196212114,0.07963189944713939,0.2011603404204084
2.csv_Day7_7h00m,0.0,0.0,0.050649893336044687,0.15797749708846154,0.2625221328447954,0.3677297794954364,0.5230744954145159,0.8230573648900004,1.4490115789594367
2.csv_Day7_7h30m,1.0924366381928572,1.5064295773473408,1.9028476753521053,2.16134787129268,2.465448452922134,2.762146478931327,3.1906611919029286,4.0729434002287634,5.663021534218479
2.csv_Day7_8h00m,6.572907021240001,7.140173280260385,7.4664791658925,7.846473264172243,8.161184856192603,8.616981535666664,9.257675027286664,10.324104134873913,12.525442124465215
