id,count
1737,38.91
1745,87.87
1747,15.32
1748,14.17
1755,107.42
1759,16.35
1761,279.14
1764,223.48
1765,148.81
1766,88.99
1768,88.72
1770,28.79
1771,147.14
1774,93.53
1785,134.85
1788,191.18
1792,14.89
1794,226.02
1797,126.39
1798,11.73
1799,246.65
1802,100.14
1806,33.14
1808,71.89
1810,241.88
1818,114.36
1819,390.1
1820,280.97
1822,224.3
1826,229.91
1827,141.53
1835,16.81
1841,99.76
1842,63.26
1843,16.52
1846,39.09
1849,77.15
1850,180.2
1851,215.74
1857,54.24
1858,185.04
1860,96.27
1861,236.56
1864,123.67
1869,335.62
1871,73.37
1872,35.72
1875,17.07
1878,204.91
1879,236.19
1885,88.59
1888,94.48
1889,30.79
1890,100.0
1896,91.1
1897,139.98
1898,113.8
1900,88.98
1905,42.32
1908,120.53
1909,100.26
1913,70.05
1918,112.45
1922,318.76
1923,118.88
1925,273.34
1926,84.52
1927,313.79
1930,188.82
1935,83.93
1939,104.55
1942,95.39
1943,221.53
1948,244.91
1949,269.94
1951,104.71
1953,100.54
1959,110.48
1963,14.72
1967,123.5
1973,272.12
1975,24.1
1976,87.48
1990,93.03
1993,106.66
1997,192.85
1999,118.72
2001,306.13
2004,90.29
2010,95.1
2013,130.82
2017,304.16
2021,88.17
2023,169.33
2026,141.57
2037,36.54
2039,206.56
2041,18.04
2046,27.48
2050,15.76
2060,244.18
2067,104.7
2069,125.87
2072,249.1
2074,139.94
2079,104.15
2083,24.31
2085,209.17
2087,17.95
2093,146.05
2094,30.7
2097,40.92
2103,101.47
2104,51.04
2107,177.38
2108,19.11
2110,91.07
2115,164.47
2117,29.53
2125,331.63
2127,240.6
2133,15.14
2134,380.49
2135,121.07
2141,210.33
2143,35.59
2145,84.74
2146,29.69
2147,279.93
2148,67.67
2149,65.74
2165,119.51
2166,149.61
2177,228.07
