ID,착과량(int)
TEST_0122,343.22750693935984
TEST_0123,542.7635780828355
TEST_0124,744.2310922155232
TEST_0125,554.6084131026973
TEST_0126,270.80339531612367
TEST_0127,571.7479982979023
TEST_0128,541.9223953315785
TEST_0129,348.32511566515154
TEST_0130,56.18925499499087
TEST_0131,249.26346728826252
TEST_0132,466.6476952156694
TEST_0133,349.4507225848838
TEST_0134,110.42919336659207
TEST_0135,248.05276302957913
TEST_0136,758.1136623606968
TEST_0137,266.83503511683307
TEST_0138,153.28513578885648
TEST_0139,544.5818355397664
TEST_0140,756.3767768076401
TEST_0141,756.3807407053757
TEST_0142,245.36903096688852
TEST_0143,449.6205476594047
TEST_0144,35.193621824200534
TEST_0145,554.4281076446825
TEST_0146,249.4548484754559
TEST_0147,179.23730306538363
TEST_0148,144.46405102548516
TEST_0149,404.39231328236747
TEST_0150,572.9822884305868
TEST_0151,647.9231631191047
TEST_0152,753.8540858898365
TEST_0153,158.56377169165756
TEST_0154,541.6202180805295
TEST_0155,748.2534440152904
TEST_0156,524.7119542960261
TEST_0157,341.9418290110883
TEST_0158,149.53566197139293
TEST_0159,246.8098507601101
TEST_0160,543.7651498523121
TEST_0161,258.9097695732569
TEST_0162,235.75445482300884
TEST_0163,28.41565487554464
TEST_0164,553.3224167486444
TEST_0165,551.5944010484725
TEST_0166,606.5843451023981
TEST_0167,646.5788654722251
TEST_0168,554.7006286269212
TEST_0169,353.45959459939695
TEST_0170,651.2238314859117
TEST_0171,545.1890983071198
TEST_0172,457.9071415226811
TEST_0173,247.4033719142488
TEST_0174,732.8519620419639
TEST_0175,148.43418582534017
TEST_0176,268.233345667975
TEST_0177,358.1977322974801
TEST_0178,152.2807351496754
TEST_0179,345.1563228806165
TEST_0180,256.90208950384886
TEST_0181,352.6709044627972
TEST_0182,455.0993574649152
TEST_0183,247.02077355054433
TEST_0184,753.5483193805142
TEST_0185,542.2053229098635
TEST_0186,340.2298493679233
TEST_0187,657.1350109478785
TEST_0188,646.2343805191445
TEST_0189,243.0502282438399
TEST_0190,649.6532074765277
TEST_0191,151.78791465402017
TEST_0192,356.73993414879
TEST_0193,648.4772442540047
TEST_0194,648.6479802577766
TEST_0195,751.2462991093803
TEST_0196,256.96579700822286
TEST_0197,107.77536150126119
TEST_0198,246.51449183861922
TEST_0199,24.584545366141114
TEST_0200,149.85347224148865
TEST_0201,346.0028399576228
TEST_0202,245.81068977702222
TEST_0203,152.80261167794043
TEST_0204,449.7657424643619
TEST_0205,348.0154673896034
TEST_0206,47.95250861206661
TEST_0207,294.6387359926745
TEST_0208,260.20395011045923
TEST_0209,454.4033323291586
TEST_0210,450.5375849512948
TEST_0211,169.24149226782265
TEST_0212,246.84735305315024
TEST_0213,556.4760384443846
TEST_0214,345.16737478683297
TEST_0215,26.301496716215844
TEST_0216,752.5926009748464
TEST_0217,154.12711574964763
TEST_0218,450.04648425195603
TEST_0219,446.689026862008
TEST_0220,150.75804388919153
TEST_0221,349.08800725991784
TEST_0222,560.8435631080525
TEST_0223,254.95247216047034
TEST_0224,543.3422055463888
TEST_0225,449.5459481930327
TEST_0226,542.1005239104628
TEST_0227,52.99572895615229
TEST_0228,645.9624742534864
TEST_0229,378.71997585057215
TEST_0230,443.43720865587943
TEST_0231,648.32094887779
TEST_0232,445.1994702081357
TEST_0233,153.852463953163
TEST_0234,375.0875007893207
TEST_0235,447.5963595087542
TEST_0236,445.10724921061694
TEST_0237,348.8734678616599
TEST_0238,146.27499390302742
TEST_0239,646.873826240938
TEST_0240,613.304282009058
TEST_0241,348.3770077788429
TEST_0242,270.11714752556884
TEST_0243,154.24467426468746
TEST_0244,651.1752989700575
TEST_0245,280.3706284857369
TEST_0246,346.6950665260504
TEST_0247,443.3636240188941
TEST_0248,619.2796029019821
TEST_0249,675.6073364876484
TEST_0250,249.5987885486036
TEST_0251,40.29366507920754
TEST_0252,647.7561085598898
TEST_0253,347.7207634082756
TEST_0254,151.85788352323985
TEST_0255,348.3458440246835
TEST_0256,259.00050042828383
TEST_0257,264.46296408910115
TEST_0258,254.62094316893612
TEST_0259,32.47601882790477
TEST_0260,546.9926220870477
TEST_0261,154.15193576654463
TEST_0262,347.45233213065745
TEST_0263,345.3453470481037
TEST_0264,34.59580560265201
TEST_0265,229.5044701105541
TEST_0266,393.5995349745579
TEST_0267,619.5683068145538
TEST_0268,567.3210440438597
TEST_0269,554.1907908749015
TEST_0270,346.36625584215767
TEST_0271,349.40902157039875
TEST_0272,452.35561938795115
TEST_0273,759.2000360479403
TEST_0274,43.88091504584334
TEST_0275,39.844938976546786
TEST_0276,346.8241712675656
TEST_0277,49.47855298650673
TEST_0278,243.95614499512442
TEST_0279,42.06947381204857
TEST_0280,609.1609259150031
TEST_0281,254.29890844232673
TEST_0282,33.40679627381355
TEST_0283,150.65776065171983
TEST_0284,677.3044349271586
TEST_0285,650.4389689661108
TEST_0286,21.988118849626307
TEST_0287,668.1920171334608
TEST_0288,558.0511079930823
TEST_0289,345.3208464868511
TEST_0290,555.7260871859514
TEST_0291,243.3340579944314
TEST_0292,716.5182341598327
TEST_0293,638.1004007273348
TEST_0294,439.3966715569351
TEST_0295,456.56669536115044
TEST_0296,649.0252464584369
TEST_0297,244.741177451469
TEST_0298,196.4180265099862
TEST_0299,248.5404558496652
TEST_0300,247.0376120676663
TEST_0301,757.298515688572
TEST_0302,153.58126601756993
TEST_0303,450.92332781077187
TEST_0304,507.52549967283767
TEST_0305,449.76580354147336
TEST_0306,125.73142837455616
TEST_0307,556.5939602472615
TEST_0308,749.3973211517432
TEST_0309,265.2645556021082
TEST_0310,40.00388906513375
TEST_0311,619.9886310507087
TEST_0312,442.4370354586233
TEST_0313,345.32031747488406
TEST_0314,644.6148823803139
TEST_0315,344.30803341128046
TEST_0316,433.4919632231239
TEST_0317,100.2502150024581
TEST_0318,455.00016916169614
TEST_0319,647.1688683792696
TEST_0320,246.10623060453844
TEST_0321,348.58525768136553
TEST_0322,555.2518266461088
TEST_0323,258.03687311097315
TEST_0324,342.5746300553501
TEST_0325,582.2713153365925
TEST_0326,50.16524562214542
TEST_0327,644.128242811352
TEST_0328,646.7425345020913
TEST_0329,342.50156744422077
TEST_0330,714.0068907063475
TEST_0331,51.09108955381841
TEST_0332,245.71136524216703
TEST_0333,345.4643171723418
TEST_0334,248.4970005947656
TEST_0335,150.0324373948933
TEST_0336,26.70738661135112
TEST_0337,443.4607564843433
TEST_0338,252.76743559678533
TEST_0339,248.07858382448512
TEST_0340,750.0574571770585
TEST_0341,240.27981198483138
TEST_0342,50.11302022475317
TEST_0343,247.15164418679382
TEST_0344,546.1764621562277
TEST_0345,441.57229759471517
TEST_0346,150.3519753188845
TEST_0347,260.21257502950556
TEST_0348,51.64944467127754
TEST_0349,645.4984583634586
TEST_0350,654.0646944773716
TEST_0351,467.765917371216
TEST_0352,451.6015889158233
TEST_0353,361.57746278806695
TEST_0354,46.712130203356715
TEST_0355,176.95560145186812
TEST_0356,389.62213267115135
TEST_0357,566.5080611304862
TEST_0358,204.41096792948173
TEST_0359,448.499027497513
TEST_0360,225.7275136127119
TEST_0361,166.451240199812
TEST_0362,411.6527711994687
TEST_0363,212.51498560900419
TEST_0364,267.12789493592265
TEST_0365,648.7531713277656
TEST_0366,246.7295056063015
TEST_0367,646.8539742619389
TEST_0368,248.00912616277424
TEST_0369,151.37798557601977
TEST_0370,371.7143444201612
TEST_0371,252.12494378686733
TEST_0372,137.12919955629786
TEST_0373,554.5820700315576
TEST_0374,87.03991750652358
TEST_0375,651.5784322359891
TEST_0376,150.1987351278334
TEST_0377,357.5441028209456
TEST_0378,346.3914501042158
TEST_0379,526.9992887367185
TEST_0380,463.1171413349257
TEST_0381,647.426397982386
TEST_0382,560.5388651492412
TEST_0383,370.6476154777277
TEST_0384,345.18532896162134
TEST_0385,104.47828069447183
TEST_0386,532.8796368589617
TEST_0387,720.5287819198038
TEST_0388,649.2024710153164
TEST_0389,154.5339914599923
TEST_0390,25.396546034862816
TEST_0391,345.2090713260207
TEST_0392,724.9789412633743
TEST_0393,191.46875942117782
TEST_0394,154.18189294654235
TEST_0395,345.9648038019363
TEST_0396,347.02559355306664
TEST_0397,166.3327321071319
TEST_0398,162.6898938373384
TEST_0399,449.53483678282754
TEST_0400,750.2549964166462
TEST_0401,337.1320823351669
TEST_0402,448.4749258640646
TEST_0403,554.669940017525
TEST_0404,445.99771716494377
TEST_0405,151.8458331217809
TEST_0406,247.75696248136268
TEST_0407,146.5738636384562
TEST_0408,696.7462846202811
TEST_0409,553.7567455240701
TEST_0410,347.26012755133195
TEST_0411,294.48958152141336
TEST_0412,650.1826878599089
TEST_0413,450.87447444971247
TEST_0414,349.2726054618383
TEST_0415,73.7788669066612
TEST_0416,344.7344299210937
TEST_0417,249.42988940438852
TEST_0418,558.5715594205568
TEST_0419,464.7424835026998
TEST_0420,248.13964563549962
TEST_0421,538.4377639970975
TEST_0422,754.2113627719389
TEST_0423,105.69318962864341
TEST_0424,345.96859145701
TEST_0425,217.9867250926177
TEST_0426,347.59291189620797
TEST_0427,646.677297344446
TEST_0428,746.3948154277506
TEST_0429,153.2198134719826
TEST_0430,349.72883286079923
TEST_0431,449.29080002261924
TEST_0432,753.0735172153841
TEST_0433,366.7572624872564
TEST_0434,450.51694050715093
TEST_0435,348.8625906572979
TEST_0436,639.8247007280496
TEST_0437,446.1265161735602
TEST_0438,40.085837999515626
TEST_0439,243.72937087487642
TEST_0440,241.24288798066527
TEST_0441,346.7357243697372
TEST_0442,452.85253357117733
TEST_0443,42.22204058900301
TEST_0444,326.60989188637967
TEST_0445,142.0633881573287
TEST_0446,291.06830620345755
TEST_0447,26.60967043055585
TEST_0448,755.2773735708503
TEST_0449,455.0044064652294
TEST_0450,345.00567179395557
TEST_0451,397.9149359080641
TEST_0452,262.23059961485836
TEST_0453,25.71486930302263
TEST_0454,146.7380438579845
TEST_0455,366.4131546133257
TEST_0456,247.9165264727476
TEST_0457,656.6273622682659
TEST_0458,748.6895399299592
TEST_0459,360.5470228322743
TEST_0460,109.49974672981813
TEST_0461,428.9444746305953
TEST_0462,31.43451186288879
TEST_0463,429.72312991742626
TEST_0464,647.8793383557144
TEST_0465,54.479966741060906
TEST_0466,641.4467931633296
TEST_0467,653.0002076256756
TEST_0468,446.8831718561122
TEST_0469,647.7085772311723
TEST_0470,166.3628745843285
TEST_0471,355.60289622555865
TEST_0472,248.77598962519204
TEST_0473,224.60270238041332
TEST_0474,34.14945476816659
TEST_0475,453.10768818688376
TEST_0476,446.78670617268926
TEST_0477,43.75353461832227
TEST_0478,103.49553069495073
TEST_0479,450.7216144386349
TEST_0480,152.61749421148238
TEST_0481,154.05354235051004
TEST_0482,556.861513814428
TEST_0483,514.4414472196099
TEST_0484,760.5284030695057
TEST_0485,350.0229202467034
TEST_0486,153.67425888790933
TEST_0487,716.497585370263
TEST_0488,349.0977390464054
TEST_0489,257.6462308343047
TEST_0490,245.43778384882575
TEST_0491,348.2397180875987
TEST_0492,239.87933660953846
TEST_0493,165.63096076455017
TEST_0494,255.35806325891326
TEST_0495,641.070423413116
TEST_0496,54.3887164134132
TEST_0497,626.838222199568
TEST_0498,615.7201112014488
TEST_0499,107.55821556605166
TEST_0500,451.99132491156683
TEST_0501,647.8555378355063
TEST_0502,204.0517138413136
TEST_0503,650.1011008387829
TEST_0504,543.2603117406974
TEST_0505,244.6348394035909
TEST_0506,51.02918394116875
TEST_0507,576.9508286492755
TEST_0508,348.1858200899385
TEST_0509,247.60202585934854
TEST_0510,345.47779787891056
TEST_0511,49.77413957178611
TEST_0512,346.1501265703645
TEST_0513,545.2070031783787
TEST_0514,253.82497670094352
TEST_0515,366.79827758199315
TEST_0516,352.3831080474016
TEST_0517,638.8620926346599
TEST_0518,54.587021255998884
TEST_0519,40.860019932897586
TEST_0520,527.7172938470844
TEST_0521,528.5523910664053
TEST_0522,753.6343253325808
TEST_0523,442.1531158055201
TEST_0524,751.8899919335585
TEST_0525,562.3906410391004
TEST_0526,651.583019604022
TEST_0527,525.1224082756668
TEST_0528,468.78848274414105
TEST_0529,202.69750810639778
TEST_0530,218.78753459743433
TEST_0531,649.6617240813147
TEST_0532,554.1050485626513
TEST_0533,40.11306645133703
TEST_0534,25.644837002138956
TEST_0535,747.8461283443721
TEST_0536,673.4003767896277
TEST_0537,642.6450500218943
TEST_0538,259.9198106897006
TEST_0539,555.4721492915594
TEST_0540,608.5681780071297
TEST_0541,718.3665108825268
TEST_0542,544.6692826759636
TEST_0543,554.4333132606273
TEST_0544,548.7652111048601
TEST_0545,755.6036322547313
TEST_0546,346.242403327193
TEST_0547,540.7809208685305
TEST_0548,583.8064971164151
TEST_0549,153.2165377218623
TEST_0550,649.0774771700662
TEST_0551,446.4263636703202
TEST_0552,464.5302300821407
TEST_0553,648.7804426522459
TEST_0554,164.5994792778465
TEST_0555,148.37304693482133
TEST_0556,231.9007151212586
TEST_0557,445.3286806943454
TEST_0558,391.3108744683389
TEST_0559,338.5279386324082
TEST_0560,143.83605232233384
TEST_0561,244.67083697188542
TEST_0562,56.94158736627641
TEST_0563,52.30543264749883
TEST_0564,401.7331624409339
TEST_0565,617.5879595449757
TEST_0566,147.25131518739448
TEST_0567,753.8421909771736
TEST_0568,541.3238525389281
TEST_0569,155.96428967836025
TEST_0570,347.3007780681962
TEST_0571,246.51449183861922
TEST_0572,445.603118154546
TEST_0573,734.0639564360174
TEST_0574,541.8916404425206
TEST_0575,380.3140155047839
TEST_0576,336.95134450774583
TEST_0577,348.05936651284753
TEST_0578,745.3863782744824
TEST_0579,258.763717459559
TEST_0580,43.69649380929166
TEST_0581,462.551485962329
TEST_0582,756.0631304289823
TEST_0583,153.93361931706943
TEST_0584,154.66752976193277
TEST_0585,245.87804848963307
TEST_0586,246.61163869872036
TEST_0587,150.49054463197024
TEST_0588,647.7561085598898
TEST_0589,347.3936477022359
TEST_0590,248.17554827890024
TEST_0591,230.36632666411873
TEST_0592,329.6152755844661
TEST_0593,648.1970694927029
TEST_0594,449.5983559537564
TEST_0595,272.8613545094324
TEST_0596,439.77660276718393
TEST_0597,41.779193396784336
TEST_0598,433.3354932891467
TEST_0599,230.21564176213525
TEST_0600,408.55560064137245
TEST_0601,251.48677934729005
TEST_0602,232.92097129839664
TEST_0603,644.4377505214485
TEST_0604,544.0320652724889
TEST_0605,360.07873642349864
TEST_0606,154.04986893191415
TEST_0607,163.03427351801986
TEST_0608,467.78320103589635
TEST_0609,752.3685193034769
TEST_0610,258.9323365991371
TEST_0611,226.69927295543914
TEST_0612,347.9357610857356
TEST_0613,449.4415824574912
TEST_0614,447.94954809590195
TEST_0615,246.1238896743479
TEST_0616,753.6854695616635
TEST_0617,580.1699384977669
TEST_0618,450.21352162985477
TEST_0619,42.33533718064491
TEST_0620,701.7719371648005
TEST_0621,300.86251356144874
TEST_0622,760.8746763882773
TEST_0623,25.892321788084885
TEST_0624,61.05679573566229
TEST_0625,254.01007646941025
TEST_0626,54.77494846342422
TEST_0627,446.43704298411984
TEST_0628,152.39228018251015
TEST_0629,643.5084333108022
TEST_0630,559.5593546613648
TEST_0631,258.35063686052865
TEST_0632,677.8130170504783
TEST_0633,207.7126381888123
TEST_0634,241.3175676020095
TEST_0635,758.1139405741326
TEST_0636,553.2691636771999
TEST_0637,348.182376878901
TEST_0638,287.9401422402245
TEST_0639,696.5394100614087
TEST_0640,48.49284290181879
TEST_0641,349.06406042897305
TEST_0642,353.22063490458834
TEST_0643,715.5885121091726
TEST_0644,754.4865036342258
TEST_0645,154.80069770685606
TEST_0646,348.180204851123
TEST_0647,25.49869715061424
TEST_0648,751.5839019983404
TEST_0649,613.0050566401458
TEST_0650,648.545366580211
TEST_0651,449.6675175556594
TEST_0652,648.6079516034563
TEST_0653,452.1206059563124
TEST_0654,91.12712525163425
TEST_0655,152.2110262021663
TEST_0656,151.75297080294035
TEST_0657,649.9847894180218
TEST_0658,329.40591137152
TEST_0659,345.4731827218531
TEST_0660,753.4178905788256
TEST_0661,540.9518050078082
TEST_0662,248.99994752236785
TEST_0663,161.20967765167535
TEST_0664,347.3468391566968
TEST_0665,152.20460440392407
TEST_0666,552.4807044800297
TEST_0667,656.2784625096162
TEST_0668,546.8865620188157
TEST_0669,90.35339401617833
TEST_0670,677.3293175795175
TEST_0671,137.5887171653626
TEST_0672,293.9006149609285
TEST_0673,175.7108642366959
TEST_0674,153.25774523335173
TEST_0675,149.50260623549642
TEST_0676,450.358285721559
TEST_0677,364.23923585746934
TEST_0678,758.5568462627091
TEST_0679,541.5073368458179
TEST_0680,96.26963116884936
TEST_0681,452.0577879917875
TEST_0682,567.3971207033318
TEST_0683,154.78305007992572
TEST_0684,467.020510429247
TEST_0685,587.9636070681323
TEST_0686,554.8786807065451
TEST_0687,54.97550771188136
TEST_0688,374.6197242569692
TEST_0689,444.91435092003246
TEST_0690,469.74649019755987
TEST_0691,383.9057505068606
TEST_0692,249.42988940438852
TEST_0693,356.38261252727204
TEST_0694,152.68086395965244
TEST_0695,452.76288148174683
TEST_0696,349.18830318952007
TEST_0697,453.2000248616771
TEST_0698,248.1959904311986
TEST_0699,648.7976187069435
TEST_0700,555.5542342819444
TEST_0701,86.70052583814996
TEST_0702,51.73025949240491
TEST_0703,349.14603702852855
TEST_0704,456.0458968931018
TEST_0705,207.98526590561443
TEST_0706,553.4030708402099
TEST_0707,569.6880223203087
TEST_0708,449.7280560879062
TEST_0709,398.7722258290745
TEST_0710,145.4717939513613
TEST_0711,551.0492049038935
TEST_0712,27.152128089334944
TEST_0713,657.0476500871887
TEST_0714,543.1238464066575
TEST_0715,55.57437587111014
TEST_0716,347.67249931574156
TEST_0717,555.3746793011671
TEST_0718,243.62486570140527
TEST_0719,347.6808424136887
TEST_0720,755.7718576571137
TEST_0721,151.48267494707721
TEST_0722,283.2069209771249
TEST_0723,250.2546586223008
TEST_0724,42.97801560027291
TEST_0725,445.3964538825086
TEST_0726,383.793551607054
TEST_0727,751.3143531060994
TEST_0728,447.88686691519086
TEST_0729,246.64401150188687
TEST_0730,759.0245925061133
TEST_0731,155.0218442872561
TEST_0732,749.7967911458813
TEST_0733,239.31612864300484
TEST_0734,558.4187433645236
TEST_0735,153.68506012945113
TEST_0736,637.8014853252228
TEST_0737,661.6300585023091
TEST_0738,149.09812382442027
TEST_0739,649.7295932555701
TEST_0740,141.04222986548052
TEST_0741,337.7427553055953
TEST_0742,24.731490759899437
TEST_0743,40.24096694678195
TEST_0744,553.9325725296471
TEST_0745,649.6711781659563
TEST_0746,249.90517231365826
TEST_0747,681.1610503374662
TEST_0748,551.9805034264641
TEST_0749,253.82399244582996
TEST_0750,143.89846016049506
TEST_0751,646.1236870012067
TEST_0752,533.2036779942423
TEST_0753,448.3170799069676
TEST_0754,596.9608925827481
TEST_0755,249.80511102411782
TEST_0756,142.9860380235006
TEST_0757,153.72343765750009
TEST_0758,449.37200529859285
TEST_0759,25.527753106924806
TEST_0760,154.92669063867106
TEST_0761,240.83928095658933
TEST_0762,651.4650088534115
TEST_0763,404.1940215539772
TEST_0764,648.374292588458
TEST_0765,343.2793485339956
TEST_0766,161.39537258248993
TEST_0767,390.5731467420244
TEST_0768,551.5508582576473
TEST_0769,710.3476774891055
TEST_0770,552.070019539298
TEST_0771,556.3952175489825
TEST_0772,345.54854919585785
TEST_0773,552.8109988696501
TEST_0774,249.192414736993
TEST_0775,146.08954343454238
TEST_0776,358.27496368284164
TEST_0777,589.8848487940395
TEST_0778,135.12896794234985
TEST_0779,454.4818744692931
TEST_0780,432.3952140591516
TEST_0781,249.18000262571883
TEST_0782,648.3939205933418
TEST_0783,443.3484583448644
TEST_0784,245.47808312635942
TEST_0785,31.509332266281607
TEST_0786,249.06013629461017
TEST_0787,246.95202998559188
TEST_0788,527.2026852606957
TEST_0789,31.860163747242094
TEST_0790,163.40947715486095
TEST_0791,561.2118559062208
TEST_0792,200.50112579969243
TEST_0793,348.49265373722756
TEST_0794,750.9937461634098
TEST_0795,152.2110262021663
TEST_0796,152.20403802582592
TEST_0797,453.89467422810924
TEST_0798,51.44715250123839
TEST_0799,347.0660922434695
TEST_0800,245.8698941196477
TEST_0801,246.82780717285712
TEST_0802,523.6552836584626
TEST_0803,429.7137876088126
TEST_0804,152.37500397944024
TEST_0805,647.8271534817648
TEST_0806,741.5381585858361
TEST_0807,357.03234234898287
TEST_0808,551.1747999358699
TEST_0809,548.3447524303544
TEST_0810,250.93968806998586
TEST_0811,654.7455688303307
TEST_0812,752.3416123300581
TEST_0813,254.1726963374361
TEST_0814,720.1304204025282
TEST_0815,553.5855200133342
TEST_0816,347.4952458692501
TEST_0817,345.74669949984883
TEST_0818,266.2263237293637
TEST_0819,349.6944216635863
TEST_0820,648.0277963994054
TEST_0821,753.5700858236157
TEST_0822,258.7674413096891
TEST_0823,29.14760838754622
TEST_0824,754.5043425653587
TEST_0825,649.7356605099218
TEST_0826,649.1299880932897
TEST_0827,245.2488140886333
TEST_0828,229.214441905032
TEST_0829,348.84011130231556
TEST_0830,205.09705572204064
TEST_0831,647.5725841755914
TEST_0832,711.0971138738662
TEST_0833,145.86713999528672
TEST_0834,541.3925955902826
TEST_0835,555.8017652318272
TEST_0836,106.01647566447784
TEST_0837,546.474042478909
TEST_0838,365.924762560633
TEST_0839,552.9251858099062
TEST_0840,620.6539372378023
TEST_0841,338.42272293674125
TEST_0842,641.6096195635769
TEST_0843,248.1455575049405
TEST_0844,363.23201392104903
TEST_0845,247.30972410252724
TEST_0846,650.9426506945541
TEST_0847,511.89828392088725
TEST_0848,247.97913538881454
TEST_0849,104.34437066928439
TEST_0850,33.12638141322142
TEST_0851,589.4257884439135
TEST_0852,250.36829086108912
TEST_0853,246.8652594841585
TEST_0854,640.1403164399694
TEST_0855,758.6657412037052
TEST_0856,647.4440303641882
TEST_0857,39.86986993581561
TEST_0858,248.68798421317246
TEST_0859,751.8759080623175
TEST_0860,647.6786369167089
TEST_0861,358.35747342740626
TEST_0862,649.4374697722435
TEST_0863,616.7598733313912
TEST_0864,147.97211191531727
TEST_0865,646.4935986667473
TEST_0866,146.73748714465677
TEST_0867,451.65583502335005
TEST_0868,340.9417987843908
TEST_0869,653.268286940434
TEST_0870,450.2545376350803
TEST_0871,741.3512598077664
TEST_0872,759.2901517994544
TEST_0873,748.6660611256536
TEST_0874,239.35078323413876
TEST_0875,734.1581412759018
TEST_0876,511.91158188560064
TEST_0877,364.86332431865765
TEST_0878,257.8610870071452
TEST_0879,52.83060000725081
TEST_0880,541.5374930958178
TEST_0881,154.18318078591705
TEST_0882,247.92545482561928
TEST_0883,587.3036168812364
TEST_0884,472.44060013284474
TEST_0885,364.5832802895144
TEST_0886,364.9335911639872
TEST_0887,142.6573509912867
TEST_0888,345.8448379257661
TEST_0889,648.0995488345078
TEST_0890,457.6070484627129
TEST_0891,154.49024065792494
TEST_0892,648.1243110788417
TEST_0893,550.0772326488434
TEST_0894,257.7809209866168
TEST_0895,748.5416279971853
TEST_0896,448.1097539099651
TEST_0897,450.9211042270298
TEST_0898,757.8898101260274
TEST_0899,553.216228120644
TEST_0900,646.6999344282399
TEST_0901,559.0738295984684
TEST_0902,751.6897913873948
TEST_0903,40.257377000180114
TEST_0904,645.7157488665069
TEST_0905,642.5494859577332
TEST_0906,33.759471233203286
TEST_0907,22.694919465587862
TEST_0908,160.48679467990837
TEST_0909,46.17641056790306
TEST_0910,648.6311016906292
TEST_0911,204.70293408450527
TEST_0912,552.7551817805793
TEST_0913,250.27328320371004
TEST_0914,228.90371081237305
TEST_0915,650.8361181051093
TEST_0916,348.62798234517334
TEST_0917,159.11921482027694
TEST_0918,163.5387631176105
TEST_0919,751.649855376395
TEST_0920,469.5238476704112
TEST_0921,346.7633072590454
TEST_0922,97.81374582812171
TEST_0923,729.5871353491414
TEST_0924,465.25713495516015
TEST_0925,348.84467820932525
TEST_0926,348.36663877128245
TEST_0927,347.03938728090776
TEST_0928,454.35607251887706
TEST_0929,648.7848250318543
TEST_0930,756.7288303856224
TEST_0931,149.88187171553056
TEST_0932,652.4217619753642
TEST_0933,352.82125074053715
TEST_0934,456.3671807578673
