ID,착과량(int)
TEST_0223,486.46137143989597
TEST_0224,556.5604582689334
TEST_0225,514.5760757940348
TEST_0226,553.750345531706
TEST_0227,577.7406496441374
TEST_0228,496.83172719593085
TEST_0229,493.1564237542175
TEST_0230,497.3115605739937
TEST_0231,586.9267186025942
TEST_0232,176.77188694138158
TEST_0233,212.7703306657408
TEST_0234,534.9803606827863
TEST_0235,598.5132593953324
TEST_0236,502.1669746260007
TEST_0237,556.0503062324714
TEST_0238,151.7029409598016
TEST_0239,550.7314549515609
TEST_0240,555.1280861827809
TEST_0241,544.9383191937765
TEST_0242,269.1564362869557
TEST_0243,139.20478877989922
TEST_0244,484.56962001269403
TEST_0245,535.501799779453
TEST_0246,524.9058356987787
TEST_0247,291.2442926914231
TEST_0248,548.7239170390094
TEST_0249,520.7033896302302
TEST_0250,192.16708350771
TEST_0251,201.57465331492443
TEST_0252,520.7986423973668
TEST_0253,263.0630211120851
TEST_0254,170.81531032761626
TEST_0255,199.61611661612554
TEST_0256,284.49663237230163
TEST_0257,488.4348673524918
TEST_0258,553.7347921600198
TEST_0259,244.26381156448812
TEST_0260,503.91734672031316
TEST_0261,151.7611613941816
TEST_0262,292.9131550019468
TEST_0263,532.711646985487
TEST_0264,170.0391399573665
TEST_0265,488.405082011227
TEST_0266,254.49960412830768
TEST_0267,493.6242677739777
TEST_0268,535.7263654170973
TEST_0269,487.3619582246083
TEST_0270,267.0259136789069
TEST_0271,494.8385328727769
TEST_0272,524.6724939681123
TEST_0273,498.1372735879703
TEST_0274,268.09739513897614
TEST_0275,163.41791269538547
TEST_0276,529.5338492359568
TEST_0277,247.7182919643904
TEST_0278,179.30744967925716
TEST_0279,153.64442116923198
TEST_0280,503.7831881506407
TEST_0281,555.6188977470849
TEST_0282,152.66458084309318
TEST_0283,120.24929060496079
TEST_0284,573.6433406574548
TEST_0285,497.2378578022492
TEST_0286,162.9229047758984
TEST_0287,521.8636434130694
TEST_0288,559.7211143554794
TEST_0289,182.214312804683
TEST_0290,465.82734457428455
TEST_0291,194.08090546514467
TEST_0292,485.339220034605
TEST_0293,585.7813835128936
TEST_0294,183.49810719097366
TEST_0295,503.0239465596386
TEST_0296,548.4551412722915
TEST_0297,506.0800574045924
TEST_0298,219.60902096008698
TEST_0299,289.5811554058097
TEST_0300,146.5163691617688
TEST_0301,497.2515294984295
TEST_0302,307.68866873772356
TEST_0303,533.6550258193138
TEST_0304,558.002181515862
TEST_0305,487.63893453863034
TEST_0306,275.4374309532762
TEST_0307,507.6892694121329
TEST_0308,534.995558715375
TEST_0309,577.3090105878136
TEST_0310,225.13961232635114
TEST_0311,529.5730469131404
TEST_0312,572.6273910805687
TEST_0313,454.9202115038712
TEST_0314,492.8566851642174
TEST_0315,153.03325697559552
TEST_0316,137.60752667771436
TEST_0317,187.85395864352736
TEST_0318,533.8845300662362
TEST_0319,518.251875729517
TEST_0320,297.060816495485
TEST_0321,543.8243633646026
TEST_0322,533.4893229282054
TEST_0323,481.2330470021876
TEST_0324,589.3352565680959
TEST_0325,494.3193398447831
TEST_0326,162.32352999433135
TEST_0327,529.5512057248751
TEST_0328,494.6347355191903
TEST_0329,493.7142257823598
TEST_0330,524.5127484708489
TEST_0331,270.36542370488837
TEST_0332,210.87877918303553
TEST_0333,253.22999727178984
TEST_0334,266.8712985413386
TEST_0335,289.3408794648155
TEST_0336,158.65469577907697
TEST_0337,500.01481007234236
TEST_0338,535.9434464463063
TEST_0339,123.61556156139514
TEST_0340,502.86083462742795
TEST_0341,126.30520122732119
TEST_0342,211.58003973029878
TEST_0343,323.4742863775444
TEST_0344,566.9917790053918
TEST_0345,260.55747578478963
TEST_0346,184.52413938529816
TEST_0347,177.2932273376319
TEST_0348,245.58247285627633
TEST_0349,530.4721799213082
TEST_0350,566.853548083147
TEST_0351,548.6868665846064
TEST_0352,509.0442212486405
TEST_0353,599.7394336581557
TEST_0354,165.07905839465897
TEST_0355,517.2351755242279
TEST_0356,175.99481976652132
TEST_0357,553.4073287664376
TEST_0358,147.96257935064517
TEST_0359,576.1893834469689
TEST_0360,171.50165813252633
TEST_0361,305.59427645590324
TEST_0362,569.1231165436806
TEST_0363,298.1573109276336
TEST_0364,222.8000669290179
TEST_0365,506.14226638900027
TEST_0366,235.7081259259951
TEST_0367,563.560593989783
TEST_0368,161.18158318583065
TEST_0369,175.40144832740853
TEST_0370,337.75184565600546
TEST_0371,259.6902656896717
TEST_0372,233.6705292676488
TEST_0373,564.7618413183982
TEST_0374,156.22158134568338
TEST_0375,575.3793494044248
TEST_0376,198.91537485210284
TEST_0377,137.15159453140677
TEST_0378,256.6535516060665
TEST_0379,550.1889536883048
TEST_0380,584.3275151388599
TEST_0381,552.9385710810548
TEST_0382,501.4235789726612
TEST_0383,499.9881272010846
TEST_0384,174.53737653621562
TEST_0385,226.3185466687568
TEST_0386,531.6830737773989
TEST_0387,533.5264688119089
TEST_0388,588.7348912414927
TEST_0389,301.50535952506937
TEST_0390,161.5916616700635
TEST_0391,180.36324103202605
TEST_0392,573.1801134153836
TEST_0393,321.8411471288989
TEST_0394,264.3974404348193
TEST_0395,319.1206481044917
TEST_0396,484.43579874213845
TEST_0397,231.90297841804932
TEST_0398,573.9649304977227
TEST_0399,533.7766882147342
TEST_0400,537.494258121857
TEST_0401,518.205869128381
TEST_0402,567.5737959691763
TEST_0403,552.2326357901475
TEST_0404,531.4550882144189
TEST_0405,203.92498428672985
TEST_0406,207.1392286468295
TEST_0407,204.88096203957843
TEST_0408,522.3908005167459
TEST_0409,582.6825687695311
TEST_0410,116.79782326182385
TEST_0411,245.2107455960653
TEST_0412,548.3539018291506
TEST_0413,533.6239527516689
TEST_0414,295.1926310487595
TEST_0415,237.19226905878247
TEST_0416,212.37013478848036
TEST_0417,276.78861831276566
TEST_0418,540.5478706783356
TEST_0419,504.42852854511966
TEST_0420,314.5714284953646
TEST_0421,558.5315666001052
TEST_0422,569.785222251365
TEST_0423,208.72466368120394
TEST_0424,266.30563436550653
TEST_0425,132.84051648638314
TEST_0426,221.19772584397697
TEST_0427,557.8444269354281
TEST_0428,542.2004460405118
TEST_0429,206.2076286250775
TEST_0430,535.1766704837537
TEST_0431,502.93530013674376
TEST_0432,548.6083996207961
TEST_0433,182.7949379028098
TEST_0434,551.2060821846619
TEST_0435,220.70050241090217
TEST_0436,517.7289555200795
TEST_0437,196.64854143073418
TEST_0438,117.52262959412502
TEST_0439,290.98482343224
TEST_0440,184.4715157534729
TEST_0441,476.4117383232729
TEST_0442,550.1154750618546
TEST_0443,209.21672068937846
TEST_0444,244.76817097532734
TEST_0445,293.5002498714781
TEST_0446,180.41272426673086
TEST_0447,110.45783327786518
TEST_0448,538.2312612331641
TEST_0449,212.05483293531137
TEST_0450,256.11489263931657
TEST_0451,502.1652690615722
TEST_0452,592.4435142291749
TEST_0453,217.82801097788035
TEST_0454,315.5219070993494
TEST_0455,572.8550856953343
TEST_0456,314.82591306266966
TEST_0457,553.0435490519225
TEST_0458,485.0145213326838
TEST_0459,282.40458147057916
TEST_0460,188.95893047432688
TEST_0461,256.73212719011127
TEST_0462,204.19566831966495
TEST_0463,307.88829558881014
TEST_0464,558.0120320110087
TEST_0465,300.5778438129381
TEST_0466,599.6238424266405
TEST_0467,549.0660261668622
TEST_0468,503.0337014092158
TEST_0469,498.40766622276726
TEST_0470,234.23624594432897
TEST_0471,292.89892632025555
TEST_0472,228.4240496729937
TEST_0473,248.57538050065696
TEST_0474,154.43183823497995
TEST_0475,526.2671638837041
TEST_0476,524.7514569401046
TEST_0477,169.9925462060808
TEST_0478,165.10205558940424
TEST_0479,503.94735715433956
TEST_0480,195.2438409396058
TEST_0481,248.39480424648914
TEST_0482,550.2382138122155
TEST_0483,266.55455358839396
TEST_0484,478.5818733709413
TEST_0485,147.57746327629937
TEST_0486,293.8873159004239
TEST_0487,584.3996258269025
TEST_0488,152.65159397348424
TEST_0489,553.224064019336
TEST_0490,202.08291774415216
TEST_0491,535.1090749224288
TEST_0492,208.28462902301897
TEST_0493,235.04304895731616
TEST_0494,511.9999431331837
TEST_0495,502.6005533678193
TEST_0496,562.8162918690223
TEST_0497,242.58338709246078
TEST_0498,569.7340544975764
TEST_0499,256.362602559433
TEST_0500,483.3811125905569
TEST_0501,502.3037901978975
TEST_0502,342.22022456811004
TEST_0503,558.2070599924134
TEST_0504,521.3751331896483
TEST_0505,246.38110492580182
TEST_0506,206.88935962143267
TEST_0507,489.3935055133138
TEST_0508,537.2378433811077
TEST_0509,244.71817560903406
TEST_0510,340.0253797296071
TEST_0511,217.98061926150027
TEST_0512,584.0896550432029
TEST_0513,569.4364934962302
TEST_0514,543.2963780018335
TEST_0515,249.32093340654268
TEST_0516,544.7789790724783
TEST_0517,521.5292487737817
TEST_0518,180.5986920135773
TEST_0519,242.39954724808223
TEST_0520,549.4001356358176
TEST_0521,505.82382551430857
TEST_0522,611.9023275983859
TEST_0523,271.2038843156003
TEST_0524,568.9038507994273
TEST_0525,551.236843623885
TEST_0526,539.9444571349857
TEST_0527,465.44165179496224
TEST_0528,584.6366772458226
TEST_0529,142.49337726241117
TEST_0530,161.19903953481332
TEST_0531,596.2550561544653
TEST_0532,567.7817592196091
TEST_0533,166.23792787561942
TEST_0534,243.05676792846984
TEST_0535,520.6039686912584
TEST_0536,571.219199578612
TEST_0537,509.65049192044216
TEST_0538,501.97780177839826
TEST_0539,573.9556079064082
TEST_0540,605.0064243851712
TEST_0541,464.784069145766
TEST_0542,298.9579338541132
TEST_0543,574.3800740326215
TEST_0544,567.5686375011467
TEST_0545,537.1832536094923
TEST_0546,161.00610294859865
TEST_0547,240.67633430774544
TEST_0548,535.0364851814336
TEST_0549,240.47849894064257
TEST_0550,576.4989069380665
TEST_0551,463.9524470050508
TEST_0552,511.825498427708
TEST_0553,576.0830561110095
TEST_0554,260.944672081163
TEST_0555,300.915122015887
TEST_0556,524.7170616657659
TEST_0557,328.07457654687755
TEST_0558,503.87701232646486
TEST_0559,243.69525911728064
TEST_0560,237.9962080107772
TEST_0561,153.31302994061087
TEST_0562,178.1642119938315
TEST_0563,299.653707284799
TEST_0564,533.8672207399858
TEST_0565,544.1860446078289
TEST_0566,236.02907878118612
TEST_0567,537.1133400191549
TEST_0568,521.6296714243322
TEST_0569,107.58261180849496
TEST_0570,302.1209211318489
TEST_0571,169.26290420146387
TEST_0572,124.15051282472453
TEST_0573,251.02988822397566
TEST_0574,542.1741804497898
TEST_0575,511.3174065424779
TEST_0576,225.35932804239076
TEST_0577,294.5009619480153
TEST_0578,462.7754404013789
TEST_0579,505.65918749171874
TEST_0580,305.55214654312573
TEST_0581,491.9644953803734
TEST_0582,499.8975391343296
TEST_0583,236.4340217264077
TEST_0584,231.7856112868633
TEST_0585,239.56682335322563
TEST_0586,267.4450656624277
TEST_0587,159.52343514843
TEST_0588,467.66706364536265
TEST_0589,521.3227570326728
TEST_0590,269.14001013709367
TEST_0591,363.167587405823
TEST_0592,550.5633389315476
TEST_0593,623.9402904297082
TEST_0594,550.4889504252099
TEST_0595,550.1714189267104
TEST_0596,188.74064967779591
TEST_0597,158.5919925292027
TEST_0598,211.83955064354626
TEST_0599,188.74064967779591
TEST_0600,530.9883607007608
TEST_0601,564.5054078120631
TEST_0602,309.4483449353289
TEST_0603,541.8659840858428
TEST_0604,508.0946871101312
TEST_0605,293.8827807132036
TEST_0606,231.09179405008885
TEST_0607,286.6215575948679
TEST_0608,225.9218956795612
TEST_0609,596.8346175426207
TEST_0610,525.1145570621063
TEST_0611,538.904394129009
TEST_0612,277.9981510060745
TEST_0613,532.2473420536445
TEST_0614,537.0793642569697
TEST_0615,145.63098505514705
TEST_0616,581.0523271278721
TEST_0617,520.2149725436176
TEST_0618,534.1728065281397
TEST_0619,225.58551214359383
TEST_0620,545.1455718660974
TEST_0621,268.05332088739976
TEST_0622,528.6330637270252
TEST_0623,178.28881457960676
TEST_0624,132.94908283044856
TEST_0625,611.0346263603924
TEST_0626,210.48660441090317
TEST_0627,250.76444058914376
TEST_0628,304.31342237119486
TEST_0629,556.2786069996782
TEST_0630,584.5360737709477
TEST_0631,536.9938070463445
TEST_0632,540.0340219777103
TEST_0633,259.2846369818193
TEST_0634,233.98578491511148
TEST_0635,508.55730321948636
TEST_0636,271.6271097547208
TEST_0637,558.7743706531517
TEST_0638,318.0553165047637
TEST_0639,531.0872656998393
TEST_0640,192.30464295381017
TEST_0641,253.12435786995866
TEST_0642,296.75269493243627
TEST_0643,541.4965205332164
TEST_0644,559.533385005131
TEST_0645,188.15433761240217
TEST_0646,131.28933718365852
TEST_0647,179.74985840844653
TEST_0648,567.4086734693471
TEST_0649,546.1971390972261
TEST_0650,570.5564462905159
TEST_0651,512.8172573428033
TEST_0652,526.5907119810292
TEST_0653,244.95149018526263
TEST_0654,148.10435784234664
TEST_0655,160.60060691356824
TEST_0656,197.40566658017747
TEST_0657,504.6538341592823
TEST_0658,226.55182163619614
TEST_0659,523.2129056571091
TEST_0660,570.3335071123117
TEST_0661,553.0473480946009
TEST_0662,221.23219998004745
TEST_0663,195.2734857280688
TEST_0664,541.7170860716278
TEST_0665,238.40597721411518
TEST_0666,516.937777175027
TEST_0667,570.5100559554243
TEST_0668,555.959781684956
TEST_0669,205.67387827316534
TEST_0670,594.9325625691303
TEST_0671,148.82332128335852
TEST_0672,170.7168693238824
TEST_0673,567.0065866984994
TEST_0674,122.52394418228579
TEST_0675,247.8951786103642
TEST_0676,553.4559575257223
TEST_0677,570.8580248361575
TEST_0678,536.3269055656503
TEST_0679,464.4703695026306
TEST_0680,347.26818422673006
TEST_0681,594.3149152264227
TEST_0682,631.5772110167559
TEST_0683,209.68907520400887
TEST_0684,499.14635651291417
TEST_0685,562.7208830978057
TEST_0686,566.0890207331978
TEST_0687,241.7032686641749
TEST_0688,311.9200314772003
TEST_0689,301.60481098373066
TEST_0690,599.3181085280987
TEST_0691,273.06247722333666
TEST_0692,246.25625031129692
TEST_0693,610.2642214473696
TEST_0694,256.5335629041065
TEST_0695,495.3873653418598
TEST_0696,242.96100986101933
TEST_0697,515.7854259223602
TEST_0698,240.44437207469963
TEST_0699,564.5445646077184
TEST_0700,524.6053541007878
TEST_0701,127.89314414091547
TEST_0702,148.13868772968118
TEST_0703,230.04226375657402
TEST_0704,530.0745436184179
TEST_0705,275.92166267604125
TEST_0706,511.5338782479294
TEST_0707,585.9975302109132
TEST_0708,554.3252560640288
TEST_0709,538.4121861545265
TEST_0710,243.10991032648104
TEST_0711,548.7855715144258
TEST_0712,172.83177027905595
TEST_0713,474.2094734682858
TEST_0714,232.1657908193872
TEST_0715,126.4530769205069
TEST_0716,542.3071920019106
TEST_0717,559.3207968766501
TEST_0718,110.40515829678932
TEST_0719,325.6738987102133
TEST_0720,483.7061940716394
TEST_0721,248.84917446930814
TEST_0722,545.4228799048701
TEST_0723,291.396405080808
TEST_0724,199.79439798014806
TEST_0725,261.09861097613674
TEST_0726,538.2072680569871
TEST_0727,555.6327467860649
TEST_0728,504.29511230147443
TEST_0729,227.44188989310538
TEST_0730,556.9190279973157
TEST_0731,121.90683947198454
TEST_0732,501.16242983844654
TEST_0733,156.76433524627834
TEST_0734,495.84692206534606
TEST_0735,223.5006237263682
TEST_0736,506.7394003675634
TEST_0737,555.6353647590836
TEST_0738,118.21925423403725
TEST_0739,523.6495917413054
TEST_0740,331.1257342453757
TEST_0741,138.58968084400016
TEST_0742,171.3496711365102
TEST_0743,165.20656045787973
TEST_0744,549.1320757418812
TEST_0745,491.03788562068166
TEST_0746,170.91807786321763
TEST_0747,480.90575271946204
TEST_0748,554.5935611476741
TEST_0749,538.7804702315443
TEST_0750,208.14601332662005
TEST_0751,562.6593381937988
TEST_0752,530.4651580586581
TEST_0753,531.8888116717756
TEST_0754,507.53195592580494
TEST_0755,187.783762700852
TEST_0756,140.63010205120767
TEST_0757,171.5094148999151
TEST_0758,524.9547954481861
TEST_0759,217.9712708065274
TEST_0760,154.79865164012108
TEST_0761,341.5877658316464
TEST_0762,555.808629007923
TEST_0763,478.7025932103436
TEST_0764,564.27358473974
TEST_0765,453.92346367271
TEST_0766,565.0863526676187
TEST_0767,516.762192971808
TEST_0768,547.6750630466676
TEST_0769,558.733227364136
TEST_0770,130.96642254645815
TEST_0771,533.1550748961771
TEST_0772,180.98570551132684
TEST_0773,497.5917357795824
TEST_0774,204.89848592564454
TEST_0775,161.0854603629624
TEST_0776,182.6516497126433
TEST_0777,501.37239454823896
TEST_0778,117.38962496153164
TEST_0779,273.39925180255057
TEST_0780,534.9997128968721
TEST_0781,173.70842002025398
TEST_0782,577.0207127172092
TEST_0783,494.9653780786141
TEST_0784,222.16251414020724
TEST_0785,185.2216495673328
TEST_0786,130.7126662886297
TEST_0787,129.90028119555353
TEST_0788,253.72496033077596
TEST_0789,154.74381042949145
TEST_0790,339.53793331295776
TEST_0791,534.2887752527663
TEST_0792,150.62601713351742
TEST_0793,600.4894141270943
TEST_0794,488.7507488044662
TEST_0795,135.51102582010725
TEST_0796,175.17976367116097
TEST_0797,505.8027501730202
TEST_0798,233.74916666069387
TEST_0799,527.724491950311
TEST_0800,184.79161810870355
TEST_0801,169.3808010341292
TEST_0802,517.866280834954
TEST_0803,255.6391779079654
TEST_0804,200.28578230069493
TEST_0805,587.3773513463182
TEST_0806,543.7289047904457
TEST_0807,544.704406107744
TEST_0808,481.07437357698666
TEST_0809,539.8040486598325
TEST_0810,158.84299573902672
TEST_0811,515.1421855282442
TEST_0812,548.9575582506925
TEST_0813,553.0478569452719
TEST_0814,548.5597096579502
TEST_0815,520.3380608987893
TEST_0816,234.00818904758216
TEST_0817,228.93464398812824
TEST_0818,228.36835160990128
TEST_0819,567.8307747958172
TEST_0820,544.9256944595451
TEST_0821,460.7295407875374
TEST_0822,586.6458979514487
TEST_0823,125.65765075030691
TEST_0824,563.7987030862497
TEST_0825,536.1533803507239
TEST_0826,533.9133253053537
TEST_0827,145.78358880940823
TEST_0828,544.2053520289616
TEST_0829,475.90654109863425
TEST_0830,218.07255137547725
TEST_0831,504.74553553574486
TEST_0832,530.4635806511938
TEST_0833,188.70589824039757
TEST_0834,515.3047694474549
TEST_0835,497.56427157362884
TEST_0836,208.47986039944436
TEST_0837,595.767566179268
TEST_0838,554.0709592511355
TEST_0839,607.5430595421558
TEST_0840,557.6937030294641
TEST_0841,496.7049663879394
TEST_0842,588.3388855676683
TEST_0843,233.98616857255448
TEST_0844,555.1312304301046
TEST_0845,333.9497626011686
TEST_0846,534.599591815434
TEST_0847,484.62514423358846
TEST_0848,193.4051327548679
TEST_0849,229.14875745234585
TEST_0850,176.42976874939188
TEST_0851,536.9603521808135
TEST_0852,192.22965822724728
TEST_0853,176.11436253333636
TEST_0854,270.1085992810086
TEST_0855,509.32819926259987
TEST_0856,589.04153278444
TEST_0857,258.5370325286823
TEST_0858,196.21456611329674
TEST_0859,555.7498831413831
TEST_0860,481.53808695739247
TEST_0861,308.1033621674778
TEST_0862,542.3772773560415
TEST_0863,594.9421115615127
TEST_0864,275.4746578578085
TEST_0865,541.2713276683885
TEST_0866,227.15568249848997
TEST_0867,538.7307771145637
TEST_0868,248.78016137554852
TEST_0869,583.6482624644309
TEST_0870,532.9099819392466
TEST_0871,530.6772034145114
TEST_0872,570.4971992857586
TEST_0873,498.4765113185838
TEST_0874,134.82907250981373
TEST_0875,330.97985862027963
TEST_0876,494.7091725215005
TEST_0877,544.1566280578166
TEST_0878,534.2508448877879
TEST_0879,193.88270558423693
TEST_0880,595.1809993157524
TEST_0881,146.1846851700495
TEST_0882,208.70723627655622
TEST_0883,512.2115794874815
TEST_0884,479.61656535951965
TEST_0885,537.2192130492307
TEST_0886,500.31964377861493
TEST_0887,159.89071342062448
TEST_0888,554.3085134553751
TEST_0889,562.6646567809196
TEST_0890,223.37221460789914
TEST_0891,193.4933263340268
TEST_0892,541.5510923040237
TEST_0893,536.792753758434
TEST_0894,531.5707638602336
TEST_0895,529.1119124067432
TEST_0896,574.7544120917983
TEST_0897,511.41197821289614
TEST_0898,568.8825292075521
TEST_0899,550.2412904985056
TEST_0900,539.5206054828151
TEST_0901,513.2346872555933
TEST_0902,514.7160455159614
TEST_0903,152.70101684570784
TEST_0904,543.4012300528459
TEST_0905,560.1150383438
TEST_0906,270.3625576943331
TEST_0907,175.05938887726091
TEST_0908,578.4153577457893
TEST_0909,289.6551837947619
TEST_0910,582.3059878500965
TEST_0911,203.99496521305142
TEST_0912,526.1008578263001
TEST_0913,256.010684478866
TEST_0914,179.47463010603792
TEST_0915,537.7056563385224
TEST_0916,489.56714697941345
TEST_0917,290.03303718095106
TEST_0918,295.8833385567912
TEST_0919,571.8810427153833
TEST_0920,575.7069396439027
TEST_0921,191.98749256507284
TEST_0922,171.16823154611023
TEST_0923,520.9827996327247
TEST_0924,587.3377932428276
TEST_0925,539.3871511796754
TEST_0926,317.0830040702243
TEST_0927,536.9962221510827
TEST_0928,520.2705864237876
TEST_0929,470.64643860008044
TEST_0930,568.0266113795828
TEST_0931,335.89138400712
TEST_0932,516.9284261773694
TEST_0933,594.470172298069
TEST_0934,587.2723778907186
TEST_0935,235.33348968863584
