index,운송장_건수
199,4.0957253381692285
200,4.179650480130977
201,5.207237732539517
202,13.37223693536416
203,5.332851925623125
204,4.57183241854118
205,5.9859045544362335
206,4.037564016898432
207,4.179650480130977
208,4.653185765580647
209,4.141948916382973
210,4.610221070549907
211,4.696810214685171
212,4.57183241854118
213,4.0957253381692285
214,4.699494564091604
215,4.27594860075637
216,6.070344161787135
217,4.157845757580955
218,4.941395484536336
219,4.216767836810093
220,4.157845757580955
221,4.03338466535591
222,4.5766039525551285
223,5.593457420815377
224,4.08045551086747
225,4.0957253381692285
226,3.839792907087879
227,4.179650480130977
228,4.110175479161218
229,4.759016390256897
230,4.179650480130977
231,4.0957253381692285
232,4.179650480130977
233,4.082602124520719
234,4.403448169384646
235,5.42020619166899
236,4.03338466535591
237,5.156579573098273
238,4.362275898789732
239,4.759016390256897
240,5.587473794463218
241,5.346422305029626
242,4.0957253381692285
243,4.082602124520719
244,4.157845757580955
245,5.924481489059523
246,4.315962806073601
247,4.0957253381692285
248,4.247152181751517
249,4.315962806073601
250,4.082602124520719
251,4.157845757580955
252,4.110160198160551
253,4.215414806875987
254,7.119004975814565
255,4.491999621070375
256,4.179650480130977
257,4.57183241854118
258,5.722935580742762
259,4.600782641459083
260,4.637736826140387
261,4.03338466535591
262,4.179650480130977
263,4.195824654527632
264,4.771279429605331
265,5.091235034035232
266,4.279208440325879
267,4.110175479161218
268,5.664510171438252
269,4.072916565423097
270,4.0957253381692285
271,4.135036984834824
272,4.308094855378587
273,4.140721906782746
274,4.171782529435964
275,4.0957253381692285
276,4.0957253381692285
277,4.179650480130977
278,4.637736826140387
279,4.082602124520719
280,4.57183241854118
281,4.57183241854118
282,6.592677804808744
283,4.157845757580955
284,5.0803112042998695
285,7.407856128387349
286,4.382285105845907
287,4.315962806073601
288,4.179650480130977
289,4.171782529435964
290,4.618723124630801
291,5.29933790731573
292,4.315962806073601
293,4.0957253381692285
294,4.637736826140387
295,4.315962806073601
296,4.696810214685171
297,4.179650480130977
298,4.367077818838315
299,4.03338466535591
300,3.9087729246454828
301,4.315962806073601
302,4.03338466535591
303,4.5766039525551285
304,4.247152181751517
305,4.157845757580955
306,4.179650480130977
307,4.653185765580647
308,4.216767836810093
309,4.308094855378587
310,4.157845757580955
311,4.315962806073601
312,6.592677804808744
313,4.637736826140387
314,4.759016390256897
315,4.179650480130977
316,4.5766039525551285
317,6.752935000669036
318,4.315962806073601
319,6.752935000669036
320,5.346422305029626
321,5.412339744726739
322,4.610221070549907
323,5.346422305029626
324,6.355497968107167
325,4.939169642233951
326,4.185015952704727
327,3.5100572363557694
328,4.157845757580955
329,5.588466024700938
330,4.5766039525551285
331,4.057587152738743
332,4.215414806875987
333,4.0957253381692285
334,4.08045551086747
335,4.315962806073601
336,4.179650480130977
337,4.0957253381692285
338,4.653185765580647
339,4.179650480130977
340,4.027091901604978
341,5.266302075092598
342,4.278261242325597
343,4.179650480130977
344,4.171782529435964
345,6.289408135745557
346,4.0957253381692285
347,8.701367355773721
348,4.4461421064044275
349,5.346422305029626
350,4.08045551086747
351,4.179650480130977
352,4.637736826140387
353,5.092514355369587
354,4.171782529435964
355,4.179650480130977
356,3.996070244847031
357,4.610221070549907
358,4.215414806875987
359,5.156579573098273
360,4.5446883364915
361,6.004763458756596
362,4.315962806073601
363,4.072916565423097
364,4.382285105845907
365,4.157845757580955
366,4.185015952704727
367,4.0957253381692285
368,4.791314564257916
369,6.620000548842514
370,4.57183241854118
371,4.215414806875987
372,4.141948916382973
373,3.4031596511525026
374,6.620000548842514
375,3.839792907087879
376,4.179650480130977
377,6.530822172114306
378,4.1206472883006775
379,4.179650480130977
380,4.179650480130977
381,4.759016390256897
382,4.315962806073601
383,4.140721906782746
384,4.0957253381692285
385,5.337193890546673
386,4.600782641459083
387,4.315962806073601
388,5.444411813402644
389,4.315962806073601
390,5.593457420815377
391,4.315962806073601
392,5.018365180850916
393,4.179650480130977
394,4.791314564257916
395,4.653185765580647
396,4.0957253381692285
397,4.315962806073601
398,4.0957253381692285
399,4.315962806073601
400,4.179650480130977
401,4.072916565423097
402,8.609069268415181
403,4.382285105845907
404,4.382285105845907
405,4.970126934539752
406,4.5766039525551285
407,4.791314564257916
408,6.453569624913192
409,4.791314564257916
410,4.367077818838315
411,4.216767836810093
412,7.019726989985208
413,4.600782641459083
414,4.157845757580955
415,4.179650480130977
416,4.315962806073601
417,4.278261242325597
418,4.03338466535591
419,4.413175690546341
420,4.791314564257916
421,4.759016390256897
422,4.5766039525551285
423,4.610221070549907
424,4.487857868681927
425,4.757068492672712
426,4.215414806875987
427,4.315962806073601
428,4.0957253381692285
429,4.03338466535591
430,5.7471619442719275
431,4.637736826140387
432,4.0957253381692285
433,4.57183241854118
434,4.179650480130977
435,4.759016390256897
436,4.345301937881376
437,3.7038284090707685
438,4.240783518922957
439,4.367077818838315
440,4.255156989562781
441,5.057865585240603
442,4.179650480130977
443,8.890088811094058
444,4.082602124520719
445,4.600782641459083
446,6.568936563082161
447,4.304463832234607
448,4.179650480130977
449,4.157845757580955
450,4.157845757580955
451,4.0957253381692285
452,4.3746048690926616
453,4.135036984834824
454,4.791314564257916
455,4.791314564257916
456,4.315962806073601
457,5.346422305029626
458,4.315962806073601
459,4.171782529435964
460,4.110175479161218
461,4.924746179389172
462,4.215414806875987
463,4.171782529435964
464,4.157845757580955
465,4.021782816274017
466,5.29933790731573
467,4.377177991249833
468,4.157845757580955
469,4.03338466535591
470,4.859158715817878
471,6.9274069600448165
472,4.08045551086747
473,4.791314564257916
474,4.171782529435964
475,4.645577359187905
476,4.082602124520719
477,5.429734275989783
478,10.657454542089296
479,4.03338466535591
480,5.615508221378281
481,4.247152181751517
482,4.791314564257916
483,5.535905519651974
484,4.674613796423417
485,4.171782529435964
486,5.346422305029626
487,5.082609220881799
488,6.17943356715141
489,4.064816689523112
490,4.215414806875987
491,3.9933650273419836
492,4.072916565423097
493,4.609830487119829
494,4.315962806073601
495,4.1588133627957165
496,3.716031560140485
497,4.637736826140387
498,4.315962806073601
499,5.7471619442719275
500,4.600782641459083
501,6.555048535643471
502,4.315962806073601
503,4.179650480130977
504,4.308094855378587
505,5.62119099617469
506,4.791314564257916
507,4.072916565423097
508,4.317847237810203
509,4.57183241854118
510,4.03338466535591
511,4.315962806073601
512,4.841861967397607
513,4.0957253381692285
514,4.784802850837647
515,4.23150643535651
516,4.03338466535591
517,4.179650480130977
518,5.707418382835347
519,4.367077818838315
520,7.206150085416491
521,4.610221070549907
522,4.157845757580955
523,4.363839518711022
524,3.584556159670269
525,4.315962806073601
526,4.791314564257916
527,4.03338466535591
528,4.897312953234371
529,4.087473064716111
530,4.759016390256897
531,4.941395484536336
532,4.314441816365026
533,4.759016390256897
534,4.255156989562781
535,4.0957253381692285
536,4.03338466535591
537,4.179650480130977
538,4.791314564257916
539,5.573124982806084
540,4.0957253381692285
541,5.16096952018248
542,4.791314564257916
543,5.365220073111325
544,4.072916565423097
545,4.0957253381692285
546,5.2558511574961395
547,3.886520492552704
548,4.653185765580647
549,5.027037203952612
550,5.487373247117887
551,4.165694444667323
552,7.058421216394878
553,5.346422305029626
554,4.082602124520719
555,4.791314564257916
556,4.382285105845907
557,3.6880618429063605
558,5.082609220881799
559,5.308473946989131
560,4.179650480130977
561,4.03338466535591
562,4.0957253381692285
563,4.864444016432802
564,5.964856746483018
565,4.247152181751517
566,5.156579573098273
567,4.536037054751648
568,4.791314564257916
569,4.216767836810093
570,4.806763503698176
571,5.636963023480008
572,4.224821463692854
573,4.268808173927098
574,4.179650480130977
575,4.758159078563571
576,5.83373056986538
577,11.21964538269734
578,5.109315373888017
579,4.600782641459083
580,5.082609220881799
581,6.591232727630488
582,4.179650480130977
583,4.637736826140387
584,6.262378723125617
585,4.791314564257916
586,4.157845757580955
587,4.037564016898432
588,4.791314564257916
589,5.082609220881799
590,5.9967747156852145
591,4.0957253381692285
592,4.8909733748808515
593,4.157845757580955
594,4.57183241854118
595,5.082609220881799
596,5.268984943676132
597,4.179650480130977
598,4.110160198160551
599,4.315962806073601
600,4.0957253381692285
601,3.886520492552704
602,4.1588133627957165
603,6.568936563082161
604,5.6879851843189995
605,4.08045551086747
606,4.610221070549907
607,4.215414806875987
608,4.0957253381692285
609,4.821615708296984
610,4.610221070549907
611,4.308094855378587
612,4.791314564257916
613,5.407624884873823
614,4.759016390256897
615,4.0957253381692285
616,5.082609220881799
617,4.759016390256897
618,4.5485764997168125
619,4.759016390256897
620,6.469165196142863
621,4.771279429605331
622,4.082602124520719
623,4.791314564257916
624,4.981331865907294
625,4.391833681738376
626,4.215414806875987
627,4.308094855378587
628,4.18856060993206
629,4.0957253381692285
630,4.278261242325597
631,4.195824654527632
632,6.504634873259652
633,4.57183241854118
634,4.791314564257916
635,4.536037054751648
636,4.344269343222734
637,4.171782529435964
638,4.315962806073601
639,5.9000395181160705
640,4.759016390256897
641,5.621514528777452
642,5.890460522666479
643,5.6879851843189995
644,4.637736826140387
645,5.83373056986538
646,4.072916565423097
647,4.5927980339826915
648,4.791314564257916
649,6.752935000669036
650,5.785707267765483
651,4.491999621070375
652,4.157845757580955
653,4.157845757580955
654,4.5766039525551285
655,4.382285105845907
656,5.157775721888558
657,4.637736826140387
658,4.367077818838315
659,4.247152181751517
660,4.157845757580955
661,4.806763503698176
662,4.382285105845907
663,8.729568723232404
664,6.555048535643471
665,4.140772167579379
666,4.216767836810093
667,4.791314564257916
668,4.308094855378587
669,7.872746449071515
670,4.314441816365026
671,5.982428575249638
672,4.0957253381692285
673,5.215709558786314
674,5.652621026535098
675,4.179650480130977
676,4.637736826140387
677,4.179650480130977
678,7.1253559679469785
679,4.247152181751517
680,5.070406069812082
681,4.57183241854118
682,4.637736826140387
683,5.434786904866834
684,4.5766039525551285
685,4.0957253381692285
686,4.791314564257916
687,4.082602124520719
688,4.179650480130977
689,3.867817086029217
690,4.88104738118483
691,4.179650480130977
692,4.179650480130977
693,4.08045551086747
694,4.171782529435964
695,4.791314564257916
696,6.168991757880842
697,5.182076633483408
698,4.315962806073601
699,5.108749013825259
700,4.757068492672712
701,4.171782529435964
702,4.0957253381692285
703,4.216767836810093
704,4.072916565423097
705,4.5766039525551285
706,4.179650480130977
707,4.637736826140387
708,5.671117797534613
709,4.637736826140387
710,4.278261242325597
711,4.382285105845907
712,5.6715127462177355
713,4.791314564257916
714,4.588300715283962
715,4.03338466535591
716,5.444411813402644
717,4.315962806073601
718,4.215414806875987
719,4.513571401317827
720,4.08045551086747
721,4.304463832234607
722,4.03338466535591
723,4.315962806073601
724,4.157845757580955
725,4.08045551086747
726,4.816809507047091
727,5.152798680141093
728,4.806763503698176
729,5.861221547087719
730,4.806763503698176
731,4.278261242325597
732,4.1285221134532755
733,5.690825630451823
734,3.996070244847031
735,6.098533966206317
736,4.588300715283962
737,4.247152181751517
738,4.247152181751517
739,4.179650480130977
740,5.207237732539517
741,4.08045551086747
742,4.1588133627957165
743,4.140772167579379
744,4.072916565423097
745,5.7209308016294855
746,4.835989017774794
747,4.179650480130977
748,4.759016390256897
749,4.791314564257916
750,5.711455294021067
751,4.140721906782746
752,6.752935000669036
753,6.453874045819668
754,4.179650480130977
755,4.157845757580955
756,4.08045551086747
757,13.69808058375956
758,4.759016390256897
759,4.157845757580955
760,7.872746449071515
761,5.027037203952612
762,4.367077818838315
763,4.179650480130977
764,5.367250041939905
765,5.671922147141962
766,5.8699144188663555
767,5.860740770156631
768,4.5446883364915
769,4.308094855378587
770,5.596368263384506
771,4.864801660093094
772,4.315962806073601
773,5.082609220881799
774,4.157845757580955
775,6.5729530133218805
776,4.315962806073601
777,4.03338466535591
778,5.082609220881799
779,5.83373056986538
780,4.5766039525551285
781,4.03338466535591
782,3.9562522221851686
783,4.315962806073601
784,4.637736826140387
785,4.868375439462783
786,4.791314564257916
787,4.157845757580955
788,4.171782529435964
789,4.759016390256897
790,4.382285105845907
791,4.0957253381692285
792,4.653185765580647
793,6.665837359497024
794,4.315962806073601
795,4.315962806073601
796,4.315962806073601
797,4.5766039525551285
798,5.597667401425258
799,4.0957253381692285
800,4.367077818838315
801,5.62337059009484
802,7.333248172553027
803,4.0957253381692285
804,5.055202396211949
805,4.315962806073601
806,4.897312953234371
807,5.415165614113297
808,10.32414316627964
809,4.03338466535591
810,5.092514355369587
811,5.982428575249638
812,4.0625864871505355
813,4.5766039525551285
814,4.315962806073601
815,4.082602124520719
816,5.742311006827492
817,4.90763172553918
818,4.03338466535591
819,4.215414806875987
820,4.362275898789732
821,4.924746179389172
822,4.110175479161218
823,4.315962806073601
824,4.082602124520719
825,4.03338466535591
826,4.835989017774794
827,4.610221070549907
828,4.315962806073601
829,4.367077818838315
830,5.29933790731573
831,5.16096952018248
832,4.03338466535591
833,4.759016390256897
834,4.0957253381692285
835,4.791314564257916
836,4.39023325301312
837,4.03338466535591
838,5.082609220881799
839,4.110160198160551
840,5.45021137762448
841,4.60130158774464
842,4.216767836810093
843,5.964856746483018
844,4.255156989562781
845,4.829362209075301
846,5.268984943676132
847,4.110175479161218
848,4.806763503698176
849,4.491999621070375
850,4.157845757580955
851,4.308094855378587
852,8.507756742868766
853,6.068093095077674
854,6.153550616772193
855,15.443654517699155
856,4.195824654527632
857,3.863416407865601
858,4.179650480130977
859,4.791314564257916
860,4.041093783623473
861,4.645577359187905
862,4.315962806073601
863,4.157845757580955
864,5.522803517187689
865,4.757068492672712
866,7.932658464705551
867,5.24519201109661
868,4.0957253381692285
869,4.157845757580955
870,4.195824654527632
871,4.391833681738376
872,4.759016390256897
873,4.791314564257916
874,4.08045551086747
875,4.4462338636778
876,4.362275898789732
877,4.600782641459083
878,5.171341565191323
879,5.2558511574961395
880,4.03338466535591
881,4.179650480130977
882,4.791314564257916
883,4.0957253381692285
884,4.924746179389172
885,4.696810214685171
886,4.57183241854118
887,5.207237732539517
888,4.0957253381692285
889,4.037564016898432
890,4.0957253381692285
891,4.216767836810093
892,4.03338466535591
893,4.179650480130977
894,4.806763503698176
895,5.588466024700938
896,4.8909733748808515
897,5.392843625144669
898,6.51715076864907
899,4.216767836810093
900,4.696810214685171
901,4.135036984834824
902,5.207237732539517
903,4.5446883364915
904,4.157845757580955
905,4.082602124520719
906,4.696810214685171
907,4.082602124520719
908,4.179650480130977
909,4.456666966966969
910,4.157845757580955
911,4.367077818838315
912,4.0957253381692285
913,3.886520492552704
914,4.179650480130977
915,4.315962806073601
916,6.530822172114306
917,4.455031025194213
918,4.315962806073601
919,6.665837359497024
920,4.618723124630801
921,5.337193890546673
922,4.0957253381692285
923,5.38779095086824
924,4.315962806073601
925,4.27594860075637
926,4.57183241854118
927,4.791314564257916
928,4.256372550597208
929,4.362275898789732
930,4.853588572604466
931,4.140772167579379
932,4.224821463692854
933,5.7471619442719275
934,4.0957253381692285
935,5.872589639674631
936,4.027091901604978
937,4.216767836810093
938,6.620000548842514
939,4.179650480130977
940,4.600782641459083
941,4.3746048690926616
942,5.082609220881799
943,4.315962806073601
944,4.135036984834824
945,4.0957253381692285
946,4.5766039525551285
947,4.347581480881495
948,4.0957253381692285
949,4.759016390256897
950,4.941395484536336
951,7.239954407771898
952,4.216767836810093
953,5.9967747156852145
954,5.377704003263006
955,4.784802850837647
956,4.637736826140387
957,4.0957253381692285
958,9.161767511919823
959,4.179650480130977
960,4.759016390256897
961,4.791314564257916
962,4.315962806073601
963,4.037564016898432
964,4.188278354020236
965,4.0957253381692285
966,4.822360351188736
967,5.082609220881799
968,4.0957253381692285
969,4.110175479161218
970,4.315962806073601
971,3.867817086029217
972,4.1588133627957165
973,4.967332508088292
974,4.610221070549907
975,4.315962806073601
976,4.215414806875987
977,4.315962806073601
978,5.070406069812082
979,4.179650480130977
980,4.0957253381692285
981,5.890460522666479
982,4.0957253381692285
983,5.027037203952612
984,4.110160198160551
985,4.215414806875987
986,4.952678881905825
987,5.070406069812082
988,4.304463832234607
989,4.216767836810093
990,4.600782641459083
991,4.637736826140387
992,4.247152181751517
993,4.363839518711022
994,5.444411813402644
995,5.2558511574961395
996,4.737252627517728
997,5.082609220881799
998,4.037564016898432
999,4.179650480130977
1000,5.842980050294485
1001,4.308094855378587
1002,5.861221547087719
1003,4.362275898789732
1004,4.27594860075637
1005,4.171782529435964
1006,4.7491116269634865
1007,4.021782816274017
1008,4.757068492672712
1009,5.082609220881799
1010,4.110160198160551
1011,4.5446883364915
1012,4.215414806875987
1013,4.5927980339826915
1014,4.141948916382973
1015,4.367077818838315
1016,5.407173222076479
1017,4.0957253381692285
1018,4.157845757580955
1019,5.671117797534613
1020,5.070406069812082
1021,4.308094855378587
1022,4.171782529435964
1023,4.195824654527632
1024,5.082609220881799
1025,4.315962806073601
1026,4.308094855378587
1027,4.216767836810093
1028,4.179650480130977
1029,5.337193890546673
1030,4.0957253381692285
1031,4.791314564257916
1032,4.5766039525551285
1033,4.344269343222734
1034,4.255156989562781
1035,4.637736826140387
1036,4.157845757580955
1037,4.278261242325597
1038,5.171341565191323
1039,4.513000662145014
1040,4.487857868681927
1041,4.215414806875987
1042,4.179650480130977
1043,4.171782529435964
1044,4.0957253381692285
1045,3.917124713498211
1046,4.1588133627957165
1047,4.03338466535591
1048,4.157845757580955
1049,4.924746179389172
1050,8.359860628226487
1051,4.952678881905825
1052,4.5446883364915
1053,5.2558511574961395
1054,4.87698065684154
1055,4.491999621070375
1056,4.179650480130977
1057,4.610221070549907
1058,7.169394605412637
1059,4.157845757580955
1060,6.555048535643471
1061,4.55372576305275
1062,4.6773496088262325
1063,4.247152181751517
1064,4.791314564257916
1065,4.791314564257916
1066,5.707418382835347
1067,5.965306089408992
1068,4.179650480130977
1069,4.216767836810093
1070,6.673221912849232
1071,5.982428575249638
1072,5.082609220881799
1073,4.0957253381692285
1074,4.925731767416867
1075,5.0057883352033885
1076,3.996070244847031
1077,4.082602124520719
1078,5.7471619442719275
1079,4.157845757580955
1080,4.637736826140387
1081,5.348203136506254
1082,4.171782529435964
1083,4.315962806073601
1084,5.285136997826881
1085,7.541117478067032
1086,4.5766039525551285
1087,4.293745146418126
1088,4.784802850837647
1089,3.867817086029217
1090,4.157845757580955
1091,4.304463832234607
1092,4.696810214685171
1093,4.0957253381692285
1094,4.135036984834824
1095,4.179650480130977
1096,4.157845757580955
1097,4.771279429605331
1098,4.367077818838315
1099,4.0957253381692285
1100,4.414869666467947
1101,4.0957253381692285
1102,4.315962806073601
1103,4.610221070549907
1104,4.5485764997168125
1105,4.247152181751517
1106,4.179650480130977
1107,4.110160198160551
1108,4.637736826140387
1109,4.315962806073601
1110,5.382827002737246
1111,4.082602124520719
1112,4.179650480130977
1113,4.157845757580955
1114,5.7471619442719275
1115,4.759016390256897
1116,4.0957253381692285
1117,4.157845757580955
1118,5.593457420815377
1119,5.46655462034834
1120,4.367077818838315
1121,5.5976891486421
1122,6.732225446139906
1123,4.382285105845907
1124,5.274068803867707
1125,4.7491116269634865
1126,4.140772167579379
1127,4.082602124520719
1128,4.57183241854118
1129,4.952678881905825
1130,4.0957253381692285
1131,4.491999621070375
1132,4.215414806875987
1133,6.096817601101278
1134,4.959478136461841
1135,4.791314564257916
1136,4.247152181751517
1137,4.157845757580955
1138,4.759016390256897
1139,4.087473064716111
1140,4.082602124520719
1141,4.5766039525551285
1142,4.03338466535591
1143,5.082609220881799
1144,4.171782529435964
1145,4.293745146418126
1146,4.645577359187905
1147,4.293745146418126
1148,4.082602124520719
1149,4.179650480130977
1150,5.7471619442719275
1151,5.0803112042998695
1152,4.247152181751517
1153,5.091235034035232
1154,5.074639026942641
1155,4.157845757580955
1156,4.618723124630801
1157,4.315962806073601
1158,4.57183241854118
1159,4.315962806073601
1160,4.600782641459083
1161,4.027091901604978
1162,5.268984943676132
1163,4.759016390256897
1164,6.568936563082161
1165,4.157845757580955
1166,5.070406069812082
1167,5.082609220881799
1168,4.791314564257916
1169,4.0957253381692285
1170,4.362275898789732
1171,5.035447592217798
1172,4.315962806073601
1173,4.171782529435964
1174,4.255156989562781
1175,4.308094855378587
1176,4.278261242325597
1177,4.791314564257916
1178,4.315962806073601
1179,5.779787635484474
1180,4.082602124520719
1181,4.363839518711022
1182,4.5766039525551285
1183,4.161633645941052
1184,4.367077818838315
1185,5.347013007457883
1186,4.08045551086747
1187,5.671117797534613
1188,4.315962806073601
1189,5.070406069812082
1190,4.08045551086747
1191,4.637736826140387
1192,4.247152181751517
1193,6.332388478615304
1194,4.791314564257916
1195,4.791314564257916
1196,4.5766039525551285
1197,4.215414806875987
1198,6.068093095077674
1199,4.279208440325879
1200,4.5766039525551285
1201,5.756768369493799
1202,4.0957253381692285
1203,4.247152181751517
1204,4.57183241854118
1205,4.759016390256897
1206,4.759016390256897
1207,4.315962806073601
1208,4.315962806073601
1209,4.03338466535591
1210,4.233325510386881
1211,4.0957253381692285
1212,4.367077818838315
1213,4.03338466535591
1214,5.699393374909039
1215,4.179650480130977
1216,4.315962806073601
1217,4.072916565423097
1218,4.03338466535591
1219,8.890088811094058
1220,4.179650480130977
1221,4.57183241854118
1222,6.343814611103031
1223,4.179650480130977
1224,4.413175690546341
1225,4.23150643535651
1226,5.722935580742762
1227,4.653185765580647
1228,4.759016390256897
1229,4.315962806073601
1230,4.135036984834824
1231,4.157845757580955
1232,4.637736826140387
1233,4.247152181751517
1234,4.247152181751517
1235,5.070406069812082
1236,5.45021137762448
1237,4.171782529435964
1238,4.148192395519827
1239,4.57183241854118
1240,4.224821463692854
1241,4.988360485775309
1242,4.08045551086747
1243,4.315962806073601
1244,4.5927980339826915
1245,4.0957253381692285
1246,4.600782641459083
1247,4.179650480130977
1248,4.784802850837647
1249,4.216767836810093
1250,5.070406069812082
1251,8.037914915400023
1252,6.756277188937546
1253,4.216767836810093
1254,5.924481489059523
1255,5.070406069812082
1256,5.367250041939905
1257,4.179650480130977
1258,4.5766039525551285
1259,4.367077818838315
1260,4.618723124630801
1261,5.593457420815377
1262,1.2976436831510443
1263,4.037564016898432
1264,5.070406069812082
1265,11.090170118260094
1266,4.216767836810093
1267,5.674442136944192
1268,4.308094855378587
1269,4.179650480130977
1270,5.346422305029626
1271,4.08045551086747
1272,6.752935000669036
1273,4.0957253381692285
1274,4.215414806875987
1275,6.228276490240616
1276,4.216767836810093
1277,4.179650480130977
1278,4.179650480130977
1279,4.0957253381692285
1280,4.791314564257916
1281,4.179650480130977
1282,4.0957253381692285
1283,4.610221070549907
1284,5.682276492926086
1285,4.0957253381692285
1286,6.187897874157785
1287,4.791314564257916
1288,4.5766039525551285
1289,5.337193890546673
1290,5.377704003263006
1291,7.975155057116112
1292,4.791314564257916
1293,6.169124445717536
1294,4.0957253381692285
1295,6.414731343218004
1296,6.469165196142863
1297,4.757068492672712
1298,6.343814611103031
1299,4.157845757580955
1300,5.082609220881799
1301,4.816809507047091
1302,4.315962806073601
1303,5.2558511574961395
1304,4.367077818838315
1305,4.157845757580955
1306,6.752775060243629
1307,4.08045551086747
1308,5.890460522666479
1309,5.082609220881799
1310,4.0625864871505355
1311,7.058421216394878
1312,9.858827947047327
1313,4.216767836810093
1314,4.588300715283962
1315,4.759016390256897
1316,4.314441816365026
1317,4.216767836810093
1318,4.095194109413887
1319,4.315962806073601
1320,4.095194109413887
1321,4.171782529435964
1322,4.791314564257916
1323,12.91054149353429
1324,4.3746048690926616
1325,4.363839518711022
1326,4.315962806073601
1327,4.157845757580955
1328,4.315962806073601
1329,5.286165035408084
1330,4.22208544955392
1331,4.759016390256897
1332,5.10699616711622
1333,4.215414806875987
1334,5.082609220881799
1335,4.157845757580955
1336,4.653185765580647
1337,4.179650480130977
1338,4.293745146418126
1339,5.924481489059523
1340,4.157845757580955
1341,4.171782529435964
1342,5.082609220881799
1343,5.082609220881799
1344,4.308489144439043
1345,4.382285105845907
